,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
266,UglyDolls,2019,4.9,39        ,4947,PG,https://imdb.com/title/tt1946502/,Animation,Adventure,Comedy,Kelly Clarkson,Nick Jonas,Janelle Monáe,0,0,1,1,87,45000000,32450241
267,Hail Satan?,2019,7.3,76        ,4752,R,https://imdb.com/title/tt9358044/,Documentary,,,Jex Blackmore,Chalice Blythe,Nicholas Crowe,0,0,3,19,95,,467361
268,Extra Ordinary,2019,6.4,72        ,4728,R,https://imdb.com/title/tt8233874/,Comedy,Fantasy,Horror,Maeve Higgins,Barry Ward,Will Forte,0,0,10,4,94,,223898
269,The Queen's Corgi,2019,4.8,,4659,PG,https://imdb.com/title/tt6563576/,Animation,Comedy,Family,Rusty Shackleford,Jo Wyatt,Leo Barakat,0,0,0,0,85,,36071209
270,Avengers: Infinity War,2018,8.5,68        ,781522,PG-13,https://imdb.com/title/tt4154756/,Action,Adventure,Sci-Fi,Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,63,1,46,4673,149,321000000,2048359754
271,Black Panther,2018,7.3,88        ,585152,PG-13,https://imdb.com/title/tt1825683/,Action,Adventure,Sci-Fi,Chadwick Boseman,Michael B. Jordan,Lupita Nyong'o,0,3,109,109265,134,200000000,1346913161
272,Deadpool 2,2018,7.7,66        ,453792,R,https://imdb.com/title/tt5463162/,Action,Adventure,Comedy,Ryan Reynolds,Josh Brolin,Morena Baccarin,0,0,6,50,119,110000000,785794179
273,Bohemian Rhapsody,2018,8.0,49        ,426700,PG-13,https://imdb.com/title/tt1727824/,Biography,Drama,Music,Rami Malek,Lucy Boynton,Gwilym Lee,0,4,40,4076,134,52000000,903655259
274,A Quiet Place,2018,7.5,82        ,384010,PG-13,https://imdb.com/title/tt6644200/,Drama,Horror,Sci-Fi,Emily Blunt,John Krasinski,Millicent Simmonds,0,1,34,34108,90,17000000,340939361
275,Ready Player One,2018,7.5,64        ,346457,PG-13,https://imdb.com/title/tt1677720/,Action,Adventure,Sci-Fi,Tye Sheridan,Olivia Cooke,Ben Mendelsohn,0,1,11,1152,140,175000000,582890172
276,Aquaman,2018,7.0,55        ,340431,PG-13,https://imdb.com/title/tt1477834/,Action,Adventure,Fantasy,Jason Momoa,Amber Heard,Willem Dafoe,0,0,2,38,143,160000000,1148461807
277,Venom,2018,6.7,35        ,334901,PG-13,https://imdb.com/title/tt1270797/,Action,Adventure,Sci-Fi,Tom Hardy,Michelle Williams,Riz Ahmed,0,0,3,9,112,100000000,856085151
278,Green Book,2018,8.2,69        ,329048,PG-13,https://imdb.com/title/tt6966692/,Biography,Comedy,Drama,Viggo Mortensen,Mahershala Ali,Linda Cardellini,130,3,54,54120,130,23000000,327909440
279,Spider-Man: Into the Spider-Verse,2018,8.4,87        ,323272,PG,https://imdb.com/title/tt4633694/,Animation,Action,Adventure,Shameik Moore,Jake Johnson,Hailee Steinfeld,66,1,79,7955,117,90000000,375540831
280,A Star Is Born,2018,7.7,88        ,311551,R,https://imdb.com/title/tt1517451/,Drama,Music,Romance,Lady Gaga,Bradley Cooper,Sam Elliott,0,1,94,94274,136,36000000,436188866
281,Ant-Man and the Wasp,2018,7.1,70        ,289634,PG-13,https://imdb.com/title/tt5095030/,Action,Adventure,Comedy,Paul Rudd,Evangeline Lilly,Michael Peña,0,0,0,18,118,162000000,622674139
282,Mission: Impossible - Fallout,2018,7.7,86        ,274823,PG-13,https://imdb.com/title/tt4912910/,Action,Adventure,Thriller,Tom Cruise,Henry Cavill,Ving Rhames,0,1,23,2339,147,178000000,791115104
283,Solo: A Star Wars Story,2018,6.9,62        ,272665,PG-13,https://imdb.com/title/tt3778644/,Action,Adventure,Sci-Fi,Alden Ehrenreich,Woody Harrelson,Emilia Clarke,0,1,4,422,135,275000000,392924807
284,Annihilation,2018,6.9,79        ,266294,R,https://imdb.com/title/tt2798920/,Adventure,Drama,Horror,Natalie Portman,Jennifer Jason Leigh,Tessa Thompson,0,0,16,57,115,40000000,43070915
285,Bird Box,2018,6.6,51        ,261075,R,https://imdb.com/title/tt2737304/,Drama,Horror,Sci-Fi,Sandra Bullock,Trevante Rhodes,John Malkovich,0,0,5,7,124,,
286,Jurassic World: Fallen Kingdom,2018,6.2,51        ,251211,PG-13,https://imdb.com/title/tt4881806/,Action,Adventure,Sci-Fi,Chris Pratt,Bryce Dallas Howard,Rafe Spall,0,0,4,25,128,170000000,1308467944
287,Incredibles 2,2018,7.6,80        ,235259,PG,https://imdb.com/title/tt3606756/,Animation,Action,Adventure,Craig T. Nelson,Holly Hunter,Sarah Vowell,0,1,12,1273,118,200000000,1242805359
288,Hereditary,2018,7.3,87        ,212253,R,https://imdb.com/title/tt7784604/,Drama,Horror,Mystery,Toni Collette,Milly Shapiro,Gabriel Byrne,0,0,44,104,127,10000000,80239658
289,Fantastic Beasts: The Crimes of Grindelwald,2018,6.6,52        ,204625,PG-13,https://imdb.com/title/tt4123430/,Adventure,Family,Fantasy,Eddie Redmayne,Katherine Waterston,Dan Fogler,0,2,3,318,134,200000000,654855901
290,BlacKkKlansman,2018,7.5,83        ,196106,R,https://imdb.com/title/tt7349662/,Biography,Crime,Drama,John David Washington,Adam Driver,Laura Harrier,0,1,42,42206,135,15000000,93400823
291,Game Night,2018,6.9,66        ,193061,R,https://imdb.com/title/tt2704998/,Action,Comedy,Crime,Jason Bateman,Rachel McAdams,Kyle Chandler,0,0,4,18,100,37000000,117679066
292,Tomb Raider,2018,6.3,48        ,182937,PG-13,https://imdb.com/title/tt1365519/,Action,Adventure,Fantasy,Alicia Vikander,Dominic West,Walton Goggins,0,0,0,7,119,94000000,274650803
293,Ocean's 8,2018,6.2,61        ,171498,PG-13,https://imdb.com/title/tt5164214/,Action,Comedy,Crime,Sandra Bullock,Cate Blanchett,Anne Hathaway,0,0,3,14,110,70000000,297718711
294,The Favourite,2018,7.5,91        ,159866,R,https://imdb.com/title/tt5083738/,Biography,Comedy,Drama,Olivia Colman,Emma Stone,Rachel Weisz,0,1,183,183329,119,15000000,95918706
295,Red Sparrow,2018,6.6,53        ,156869,R,https://imdb.com/title/tt2873282/,Action,Drama,Thriller,Jennifer Lawrence,Joel Edgerton,Matthias Schoenaerts,0,0,3,8,140,69000000,151572634
296,First Man,2018,7.3,84        ,154736,PG-13,https://imdb.com/title/tt1213641/,Biography,Drama,History,Ryan Gosling,Claire Foy,Jason Clarke,0,1,30,30190,141,59000000,105697415
297,Upgrade,2018,7.5,67        ,139113,R,https://imdb.com/title/tt6499752/,Action,Horror,Sci-Fi,Logan Marshall-Green,Melanie Vallejo,Steve Danielsen,0,0,3,24,100,5000000,16593554
298,The Meg,2018,5.7,46        ,137395,PG-13,https://imdb.com/title/tt4779682/,Action,Horror,Sci-Fi,Jason Statham,Bingbing Li,Rainn Wilson,0,0,4,5,113,130000000,530243742
299,Rampage,2018,6.1,45        ,135164,PG-13,https://imdb.com/title/tt2231461/,Action,Adventure,Sci-Fi,Dwayne Johnson,Naomie Harris,Malin Akerman,0,0,0,7,107,120000000,428028233
300,Roma,2018,7.7,96        ,131821,R,https://imdb.com/title/tt6155172/,Drama,,,Yalitza Aparicio,Marina de Tavira,Diego Cortina Autrey,0,3,249,249209,135,,1140769
301,Isle of Dogs,2018,7.9,82        ,129894,PG-13,https://imdb.com/title/tt5104604/,Animation,Adventure,Comedy,Bryan Cranston,Koyu Rankin,Edward Norton,0,2,33,3386,101,,64241499
302,Crazy Rich Asians,2018,6.9,74        ,128130,PG-13,https://imdb.com/title/tt3104988/,Comedy,Drama,Romance,Constance Wu,Henry Golding,Michelle Yeoh,0,2,12,1260,120,30000000,238532921
303,Bumblebee,2018,6.8,66        ,126974,PG-13,https://imdb.com/title/tt4701182/,Action,Adventure,Sci-Fi,Hailee Steinfeld,Jorge Lendeborg Jr.,John Cena,0,0,2,11,114,135000000,467989645
304,Searching,2018,7.6,71        ,126672,PG-13,https://imdb.com/title/tt7668870/,Drama,Mystery,Thriller,John Cho,Debra Messing,Joseph Lee,0,0,5,7,102,880000,75462037
305,Ralph Breaks the Internet,2018,7.1,71        ,120892,PG,https://imdb.com/title/tt5848272/,Animation,Adventure,Comedy,John C. Reilly,Sarah Silverman,Gal Gadot,0,1,3,363,112,175000000,529323962
306,Bad Times at the El Royale,2018,7.1,60        ,120466,R,https://imdb.com/title/tt6628394/,Crime,Drama,Mystery,Jeff Bridges,Cynthia Erivo,Dakota Johnson,0,0,2,9,141,32000000,31882724
307,The Equalizer 2,2018,6.7,50        ,120114,R,https://imdb.com/title/tt3766354/,Action,Crime,Thriller,Denzel Washington,Pedro Pascal,Ashton Sanders,0,0,0,4,121,62000000,190400157
308,Sicario: Day of the Soldado,2018,7.1,61        ,116619,R,https://imdb.com/title/tt5052474/,Action,Adventure,Crime,Benicio Del Toro,Josh Brolin,Isabela Merced,0,0,1,7,122,35000000,75837743
309,A Simple Favor,2018,6.8,67        ,114673,R,https://imdb.com/title/tt7040874/,Comedy,Crime,Drama,Anna Kendrick,Blake Lively,Henry Golding,0,0,3,4,117,20000000,97644617
310,The Ballad of Buster Scruggs,2018,7.3,79        ,111657,R,https://imdb.com/title/tt6412452/,Comedy,Drama,Musical,Tim Blake Nelson,Willie Watson,Clancy Brown,0,3,8,836,133,,
311,The Predator,2018,5.4,48        ,110739,R,https://imdb.com/title/tt3829266/,Action,Adventure,Sci-Fi,Boyd Holbrook,Trevante Rhodes,Jacob Tremblay,0,0,1,7,107,88000000,160542134
312,Halloween,2018,6.6,67        ,109881,R,https://imdb.com/title/tt1502407/,Horror,Thriller,,Jamie Lee Curtis,Judy Greer,Andi Matichak,0,0,3,24,106,10000000,255485178
313,The Nun,2018,5.3,46        ,109763,R,https://imdb.com/title/tt5814060/,Horror,Mystery,Thriller,Demián Bichir,Taissa Farmiga,Jonas Bloquet,0,0,2,1,96,22000000,365550119
314,Vice,2018,7.2,61        ,109537,R,https://imdb.com/title/tt6266538/,Biography,Comedy,Drama,Christian Bale,Amy Adams,Steve Carell,0,1,33,33132,132,60000000,76073488
315,Tag,2018,6.5,56        ,105801,R,https://imdb.com/title/tt2854926/,Comedy,,,Jeremy Renner,Ed Helms,Jake Johnson,0,0,0,2,100,28000000,78130625
316,Maze Runner: The Death Cure,2018,6.2,50        ,105183,PG-13,https://imdb.com/title/tt4500922/,Action,Adventure,Sci-Fi,Dylan O'Brien,Ki Hong Lee,Kaya Scodelario,0,0,0,6,143,62000000,288175335
317,Pacific Rim: Uprising,2018,5.6,44        ,101288,PG-13,https://imdb.com/title/tt2557478/,Action,Adventure,Sci-Fi,John Boyega,Scott Eastwood,Cailee Spaeny,0,0,0,5,111,150000000,290930148
318,The Commuter,2018,6.3,56        ,98263,PG-13,https://imdb.com/title/tt1590193/,Action,Mystery,Thriller,Liam Neeson,Vera Farmiga,Patrick Wilson,0,0,0,1,105,30000000,119942387
319,Skyscraper,2018,5.8,51        ,98069,PG-13,https://imdb.com/title/tt5758778/,Action,Adventure,Thriller,Dwayne Johnson,Neve Campbell,Chin Han,0,0,0,3,102,125000000,304868961
320,The Mule,2018,7.0,58        ,97905,R,https://imdb.com/title/tt7959026/,Crime,Drama,Thriller,Clint Eastwood,Patrick L. Reyes,Cesar De León,0,0,1,10,116,50000000,174804407
321,Creed II,2018,7.1,66        ,97324,PG-13,https://imdb.com/title/tt6343314/,Drama,Sport,,Michael B. Jordan,Sylvester Stallone,Tessa Thompson,0,0,1,12,130,50000000,214215889
322,Mortal Engines,2018,6.1,44        ,95424,PG-13,https://imdb.com/title/tt1571234/,Action,Adventure,Fantasy,Hera Hilmar,Robert Sheehan,Hugo Weaving,0,0,3,2,128,100000000,83672673
323,"Love, Simon",2018,7.6,72        ,92509,PG-13,https://imdb.com/title/tt5164432/,Comedy,Drama,Romance,Nick Robinson,Jennifer Garner,Josh Duhamel,0,0,8,24,110,17000000,66316289
324,The Cloverfield Paradox,2018,5.5,37        ,91384,PG-13,https://imdb.com/title/tt2548396/,Adventure,Drama,Horror,Gugu Mbatha-Raw,David Oyelowo,Daniel Brühl,0,0,0,1,102,26000000,
325,Den of Thieves,2018,7.0,49        ,86562,R,https://imdb.com/title/tt1259528/,Action,Crime,Drama,Gerard Butler,Pablo Schreiber,O'Shea Jackson Jr.,0,0,0,0,148,30000000,80509622
326,Widows,2018,6.9,84        ,80932,R,https://imdb.com/title/tt4218572/,Crime,Drama,Thriller,Viola Davis,Michelle Rodriguez,Elizabeth Debicki,0,1,19,1994,129,42000000,75984700
327,Overlord,2018,6.6,60        ,77859,R,https://imdb.com/title/tt4530422/,Action,Adventure,Horror,Jovan Adepo,Wyatt Russell,Mathilde Ollivier,0,0,2,5,110,38000000,41657844
328,Instant Family,2018,7.3,57        ,73229,PG-13,https://imdb.com/title/tt7401588/,Comedy,Drama,,Mark Wahlberg,Rose Byrne,Isabela Merced,0,0,2,5,118,48000000,120556201
329,Mamma Mia! Here We Go Again,2018,6.7,60        ,73137,PG-13,https://imdb.com/title/tt6911608/,Comedy,Musical,Romance,Lily James,Amanda Seyfried,Meryl Streep,0,0,0,12,114,75000000,395044706
330,Mary Poppins Returns,2018,6.7,66        ,71749,PG,https://imdb.com/title/tt5028340/,Comedy,Family,Fantasy,Emily Blunt,Lin-Manuel Miranda,Ben Whishaw,0,4,20,20103,130,130000000,349537494
331,Blockers,2018,6.2,69        ,67568,R,https://imdb.com/title/tt2531344/,Comedy,,,Leslie Mann,John Cena,Ike Barinholtz,0,0,1,6,102,21000000,94017294
332,Christopher Robin,2018,7.3,60        ,64637,PG,https://imdb.com/title/tt4575576/,Comedy,Drama,Family,Ewan McGregor,Hayley Atwell,Bronte Carmichael,0,1,1,19,104,75000000,197744377
333,The Spy Who Dumped Me,2018,6.0,52        ,63954,R,https://imdb.com/title/tt6663582/,Action,Adventure,Comedy,Justin Theroux,Blanka Györfi-Tóth,Vilma Szécsi,0,0,3,4,117,40000000,75320680
334,12 Strong,2018,6.6,54        ,63033,R,https://imdb.com/title/tt1413492/,Action,Drama,History,Chris Hemsworth,Michael Shannon,Michael Peña,0,0,0,3,130,35000000,67450815
335,Mile 22,2018,6.1,38        ,61167,R,https://imdb.com/title/tt4560436/,Action,Thriller,,Mark Wahlberg,Lauren Cohan,Iko Uwais,0,0,0,1,94,50000000,66308758
336,Death Wish,2018,6.4,31        ,60125,R,https://imdb.com/title/tt1137450/,Action,Crime,Drama,Bruce Willis,Vincent D'Onofrio,Elisabeth Shue,0,0,0,4,107,30000000,49562710
337,Robin Hood,2018,5.3,32        ,59173,PG-13,https://imdb.com/title/tt4532826/,Action,Adventure,Drama,Taron Egerton,Jamie Foxx,Ben Mendelsohn,0,0,0,4,116,100000000,86489031
338,Johnny English Strikes Again,2018,6.2,39        ,58413,PG,https://imdb.com/title/tt6921996/,Action,Adventure,Comedy,Rowan Atkinson,Ben Miller,Olga Kurylenko,0,0,0,1,89,25000000,158970776
339,Eighth Grade,2018,7.4,89        ,57244,R,https://imdb.com/title/tt7014006/,Comedy,Drama,,Elsie Fisher,Josh Hamilton,Emily Robinson,0,1,61,6188,93,2000000,14347433
340,Sorry to Bother You,2018,6.9,80        ,55411,R,https://imdb.com/title/tt5688932/,Comedy,Fantasy,Sci-Fi,LaKeith Stanfield,Tessa Thompson,Jermaine Fowler,0,0,19,54,112,3200000,18170707
341,Outlaw King,2018,6.9,59        ,55302,R,https://imdb.com/title/tt6679794/,Action,Biography,Drama,Chris Pine,Stephen Dillane,Rebecca Robin,0,0,0,2,121,120000000,
342,Suspiria,2018,6.8,64        ,55020,R,https://imdb.com/title/tt1034415/,Fantasy,Horror,Mystery,Chloë Grace Moretz,Tilda Swinton,Doris Hick,0,0,24,67,152,20000000,7942093
343,Shoplifters,2018,8.0,93        ,53936,R,https://imdb.com/title/tt8075192/,Crime,Drama,,Lily Franky,Sakura Andô,Kirin Kiki,0,1,52,5297,121,,67999335
344,Mowgli: Legend of the Jungle,2018,6.5,51        ,53557,PG-13,https://imdb.com/title/tt2388771/,Adventure,Drama,Fantasy,Christian Bale,Cate Blanchett,Benedict Cumberbatch,0,0,0,7,,,
345,Hotel Transylvania 3: Summer Vacation,2018,6.3,54        ,52321,PG,https://imdb.com/title/tt5220122/,Animation,Adventure,Comedy,Adam Sandler,Andy Samberg,Selena Gomez,0,0,2,8,97,80000000,528583774
346,The House That Jack Built,2018,6.8,42        ,52254,R,https://imdb.com/title/tt4003440/,Crime,Drama,Horror,Matt Dillon,Bruno Ganz,Uma Thurman,0,0,11,20,152,8700000,5565865
347,Fifty Shades Freed,2018,4.5,31        ,51941,R,https://imdb.com/title/tt4477536/,Drama,Romance,Thriller,Dakota Johnson,Jamie Dornan,Eric Johnson,0,0,5,10,105,55000000,371985018
348,The First Purge,2018,5.2,54        ,50907,R,https://imdb.com/title/tt6133466/,Action,Horror,Sci-Fi,Y'lan Noel,Lex Scott Davis,Joivan Wade,0,0,0,0,97,13000000,137056262
349,Alpha,2018,6.7,63        ,50592,PG-13,https://imdb.com/title/tt4244998/,Action,Adventure,Drama,Kodi Smit-McPhee,Jóhannes Haukur Jóhannesson,Marcin Kowalczyk,0,0,0,1,96,51000000,98203196
350,Tully,2018,7.0,75        ,49384,R,https://imdb.com/title/tt5610554/,Comedy,Drama,Mystery,Charlize Theron,Mackenzie Davis,Ron Livingston,0,1,3,320,95,13000000,15636462
351,Insidious: The Last Key,2018,5.7,49        ,49347,PG-13,https://imdb.com/title/tt5726086/,Horror,Mystery,Thriller,Lin Shaye,Leigh Whannell,Angus Sampson,0,0,0,6,103,10000000,167885588
352,Capernaum,2018,8.4,75        ,49319,R,https://imdb.com/title/tt8267604/,Drama,,,Zain Al Rafeea,Yordanos Shiferaw,Boluwatife Treasure Bankole,92,1,34,3446,126,4000000,64413178
353,Free Solo,2018,8.2,83        ,48963,PG-13,https://imdb.com/title/tt7775622/,Documentary,Adventure,Sport,Alex Honnold,Tommy Caldwell,Jimmy Chin,0,1,29,2954,100,,29318861
354,The Sisters Brothers,2018,7.0,78        ,48389,R,https://imdb.com/title/tt4971344/,Crime,Drama,Western,John C. Reilly,Joaquin Phoenix,Jake Gyllenhaal,0,0,10,22,122,38000000,13143056
355,Hunter Killer,2018,6.6,43        ,48000,R,https://imdb.com/title/tt1846589/,Action,Adventure,Thriller,Gerard Butler,Gary Oldman,Common,0,0,0,1,121,40000000,31672678
356,Peppermint,2018,6.5,29        ,47815,R,https://imdb.com/title/tt6850820/,Action,Drama,Thriller,Jennifer Garner,John Gallagher Jr.,John Ortiz,0,0,0,4,101,25000000,53918723
357,Hotel Mumbai,2018,7.6,62        ,47233,R,https://imdb.com/title/tt5461944/,Action,Drama,History,Dev Patel,Armie Hammer,Nazanin Boniadi,0,0,9,19,123,,21314816
358,Beautiful Boy,2018,7.3,62        ,46400,R,https://imdb.com/title/tt1226837/,Biography,Drama,,Steve Carell,Maura Tierney,Jack Dylan Grazer,0,1,9,927,120,25000000,16636604
359,I Feel Pretty,2018,5.5,48        ,45939,PG-13,https://imdb.com/title/tt6791096/,Comedy,Romance,,Amy Schumer,Michelle Williams,Emily Ratajkowski,0,0,1,5,110,32000000,94539426
360,Leave No Trace,2018,7.2,88        ,45383,PG,https://imdb.com/title/tt3892172/,Drama,,,Thomasin McKenzie,Ben Foster,Jeffery Rifflard,0,0,17,90,109,,7682928
361,Climax,2018,7.1,67        ,44686,R,https://imdb.com/title/tt8359848/,Drama,Horror,Music,Sofia Boutella,Romain Guillermic,Souheila Yacoub,0,0,5,7,97,2600000,2027391
362,Cold War,2018,7.6,90        ,44524,R,https://imdb.com/title/tt6543652/,Drama,History,Music,Joanna Kulig,Tomasz Kot,Borys Szyc,0,3,45,45110,89,4300000,20534357
363,The Grinch,2018,6.3,51        ,44261,PG,https://imdb.com/title/tt2709692/,Animation,Comedy,Family,Benedict Cumberbatch,Cameron Seely,Rashida Jones,0,0,1,18,85,75000000,511595957
364,Can You Ever Forgive Me?,2018,7.1,87        ,43460,R,https://imdb.com/title/tt4595882/,Biography,Comedy,Crime,Melissa McCarthy,Richard E. Grant,Dolly Wells,0,3,53,5393,106,10000000,12442161
365,Truth or Dare,2018,5.2,35        ,43025,PG-13,https://imdb.com/title/tt6772950/,Horror,Thriller,,Lucy Hale,Tyler Posey,Violett Beane,0,0,1,2,100,3500000,95330493
366,Adrift,2018,6.6,56        ,42381,PG-13,https://imdb.com/title/tt6306064/,Action,Adventure,Biography,Shailene Woodley,Sam Claflin,Jeffrey Thomas,0,0,0,5,96,35000000,59945012
367,The House with a Clock in Its Walls,2018,6.0,57        ,41731,PG,https://imdb.com/title/tt2119543/,Comedy,Family,Fantasy,Jack Black,Cate Blanchett,Owen Vaccaro,0,0,1,1,105,42000000,131457147
368,Mid90s,2018,7.4,66        ,41717,R,https://imdb.com/title/tt5613484/,Comedy,Drama,,Sunny Suljic,Katherine Waterston,Lucas Hedges,0,0,4,10,85,,9303022
369,Hotel Artemis,2018,6.1,58        ,40356,R,https://imdb.com/title/tt5834262/,Action,Crime,Drama,Jodie Foster,Sofia Boutella,Dave Bautista,0,0,1,1,94,15000000,13313581
370,A Wrinkle in Time,2018,4.2,53        ,39233,PG,https://imdb.com/title/tt1620680/,Adventure,Family,Fantasy,Storm Reid,Oprah Winfrey,Reese Witherspoon,0,0,5,15,109,100000000,132675864
371,Arctic,2018,6.8,71        ,38465,PG-13,https://imdb.com/title/tt6820256/,Adventure,Drama,,Mads Mikkelsen,Maria Thelma Smáradóttir,Tintrinai Thikhasuk,0,0,0,2,98,2000000,4144008
372,The Guilty,2018,7.5,83        ,38352,R,https://imdb.com/title/tt6742252/,Crime,Drama,Thriller,Jakob Cedergren,Jessica Dinnage,Omar Shargawi,0,0,36,39,85,,4598051
373,If Beale Street Could Talk,2018,7.1,87        ,38010,R,https://imdb.com/title/tt7125860/,Drama,Romance,,KiKi Layne,Stephan James,Regina King,0,1,108,108180,119,12000000,20596567
374,Unsane,2018,6.4,63        ,37862,R,https://imdb.com/title/tt7153766/,Drama,Horror,Mystery,Claire Foy,Joshua Leonard,Jay Pharoah,0,0,1,4,98,1500000,14293601
375,The Girl in the Spider's Web,2018,6.1,43        ,37695,R,https://imdb.com/title/tt5177088/,Action,Crime,Drama,Claire Foy,Beau Gadsdon,Sverrir Gudnason,0,0,1,6,115,43000000,35164920
376,The Old Man & the Gun,2018,6.7,80        ,37588,PG-13,https://imdb.com/title/tt2837574/,Biography,Comedy,Crime,Robert Redford,Casey Affleck,Sissy Spacek,0,1,2,29,93,,17860397
377,Mary Queen of Scots,2018,6.3,60        ,35834,R,https://imdb.com/title/tt2328900/,Biography,Drama,History,Saoirse Ronan,Margot Robbie,Jack Lowden,0,2,6,627,124,25000000,46710283
378,American Animals,2018,7.0,68        ,35639,R,https://imdb.com/title/tt6212478/,Biography,Crime,Drama,Spencer Reinhard,Warren Lipka,Eric Borsuk,0,0,9,21,116,,4080073
379,Peter Rabbit,2018,6.6,51        ,33367,PG,https://imdb.com/title/tt5117670/,Adventure,Comedy,Family,James Corden,Fayssal Bazzi,Domhnall Gleeson,0,0,4,14,95,50000000,351266433
380,Dragged Across Concrete,2018,7.0,60        ,32763,R,https://imdb.com/title/tt6491178/,Action,Crime,Drama,Mel Gibson,Vince Vaughn,Tory Kittles,0,0,0,5,159,15000000,660132
381,Sierra Burgess Is a Loser,2018,5.8,60        ,32647,PG-13,https://imdb.com/title/tt3120280/,Comedy,Drama,Romance,Shannon Purser,Kristine Froseth,RJ Cyler,0,0,0,2,105,,
382,Overboard,2018,6.0,42        ,32104,PG-13,https://imdb.com/title/tt1563742/,Comedy,Romance,,Eugenio Derbez,Anna Faris,Eva Longoria,0,0,3,7,112,12000000,91244913
383,Night School,2018,5.6,43        ,31443,PG-13,https://imdb.com/title/tt6781982/,Comedy,,,Kevin Hart,Tiffany Haddish,Rob Riggle,0,0,0,4,111,29000000,103105878
384,Life of the Party,2018,5.6,46        ,31303,PG-13,https://imdb.com/title/tt5619332/,Comedy,,,Melissa McCarthy,Matt Walsh,Molly Gordon,0,0,3,4,105,30000000,65859911
385,Smallfoot,2018,6.6,60        ,31059,PG,https://imdb.com/title/tt6182908/,Animation,Adventure,Comedy,Channing Tatum,James Corden,Zendaya,0,0,1,14,96,80000000,214040103
386,Stan & Ollie,2018,7.2,75        ,29355,PG,https://imdb.com/title/tt3385524/,Biography,Comedy,Drama,Steve Coogan,John C. Reilly,Shirley Henderson,0,1,5,525,98,10000000,24420923
387,Under the Silver Lake,2018,6.5,60        ,29119,R,https://imdb.com/title/tt5691670/,Crime,Drama,Mystery,Andrew Garfield,Riley Keough,Topher Grace,0,0,2,8,139,8500000,2053469
388,Operation Finale,2018,6.6,58        ,28660,PG-13,https://imdb.com/title/tt5208252/,Biography,Drama,History,Oscar Isaac,Ben Kingsley,Mélanie Laurent,0,0,0,1,122,24000000,17612099
389,Replicas,2018,5.5,19        ,28050,PG-13,https://imdb.com/title/tt4154916/,Drama,Sci-Fi,Thriller,Keanu Reeves,Alice Eve,Thomas Middleditch,0,0,0,1,107,30000000,9330075
390,Winchester,2018,5.4,28        ,28037,PG-13,https://imdb.com/title/tt1072748/,Biography,Drama,Fantasy,Helen Mirren,Sarah Snook,Finn Scicluna-O'Prey,0,0,6,9,99,3500000,44019588
391,Boy Erased,2018,6.9,69        ,28035,R,https://imdb.com/title/tt7008872/,Biography,Drama,,Lucas Hedges,Nicole Kidman,Joel Edgerton,0,2,10,1046,115,11000000,11853081
392,Holmes & Watson,2018,3.8,24        ,27647,PG-13,https://imdb.com/title/tt1255919/,Comedy,Crime,Mystery,Will Ferrell,John C. Reilly,Ralph Fiennes,95,0,4,4,90,42000000,40466970
393,The 15:17 to Paris,2018,5.2,45        ,27330,PG-13,https://imdb.com/title/tt6802308/,Biography,Drama,Thriller,Alek Skarlatos,Anthony Sadler,Spencer Stone,0,0,1,3,94,30000000,57076286
394,The Hate U Give,2018,7.4,81        ,27063,PG-13,https://imdb.com/title/tt5580266/,Crime,Drama,,Amandla Stenberg,Regina Hall,Russell Hornsby,0,0,23,32,133,23000000,34934009
395,Everybody Knows,2018,6.9,68        ,26689,R,https://imdb.com/title/tt4964788/,Crime,Drama,Mystery,Penélope Cruz,Javier Bardem,Ricardo Darín,0,0,5,31,133,10000000,19176163
396,The Darkest Minds,2018,5.7,39        ,26626,PG-13,https://imdb.com/title/tt4073790/,Action,Adventure,Drama,Amandla Stenberg,Mandy Moore,Bradley Whitford,0,0,1,3,104,34000000,41142379
397,The Nutcracker and the Four Realms,2018,5.5,39        ,26289,PG,https://imdb.com/title/tt5523010/,Adventure,Family,Fantasy,Mackenzie Foy,Keira Knightley,Morgan Freeman,0,0,1,8,99,120000000,173961069
398,Dumplin',2018,6.6,53        ,26262,PG-13,https://imdb.com/title/tt4878482/,Comedy,Drama,,Danielle Macdonald,Jennifer Aniston,Odeya Rush,0,1,,8,110,,399198
399,Escape Plan 2: Hades,2018,3.8,,26225,R,https://imdb.com/title/tt6513656/,Action,Crime,Mystery,Sylvester Stallone,Dave Bautista,Xiaoming Huang,0,0,0,0,96,45000000,17592626
400,They Shall Not Grow Old,2018,8.3,91        ,25602,R,https://imdb.com/title/tt7905466/,Documentary,History,War,,,,0,1,5,510,99,,20904188
401,Braven,2018,6.0,61        ,25395,R,https://imdb.com/title/tt5001754/,Action,Thriller,,Jason Momoa,Garret Dillahunt,Jill Wagner,0,0,0,0,,5000000,823471
402,At Eternity's Gate,2018,6.9,76        ,25219,PG-13,https://imdb.com/title/tt6938828/,Biography,Drama,,Willem Dafoe,Rupert Friend,Oscar Isaac,0,1,3,315,111,,11261585
