,movie,year,imdb_ratings,metascore,votes,category,genres1,genres2,genres3,stars1,stars2,stars3,nb_oscar,win,nom,runtime,budget,gross
12501,Trash,2014,7.2,50.0,19917,1,Adventure,Crime,Drama,Rickson Tevez,Gabriel Weinstein,Martin Sheen,1,2.0,9.0,114.0,,4809022.0
12502,A Little Chaos,2014,6.5,51.0,19788,1,Drama,Romance,,Kate Winslet,Alan Rickman,Stanley Tucci,0,0.0,2.0,112.0,,10084623.0
12503,Think Like a Man Too,2014,5.8,38.0,19386,3,Comedy,Romance,,Kevin Hart,Gabrielle Union,Wendi McLendon-Covey,0,2.0,4.0,106.0,24000000.0,70181428.0
12504,Life After Beth,2014,5.6,50.0,19262,1,Comedy,Fantasy,Horror,Aubrey Plaza,Dane DeHaan,John C. Reilly,0,0.0,6.0,89.0,2400000.0,274717.0
12505,A Haunted House 2,2014,4.7,17.0,19177,1,Comedy,Fantasy,,Marlon Wayans,Jaime Pressly,Cedric the Entertainer,0,0.0,0.0,86.0,4000000.0,25358716.0
12506,Beauty and the Beast,2014,6.4,39.0,19135,3,Drama,Family,Fantasy,Vincent Cassel,Léa Seydoux,André Dussollier,0,1.0,3.0,112.0,33000000.0,47430624.0
12507,Kill Me Three Times,2014,5.9,30.0,18920,1,Action,Comedy,Crime,Simon Pegg,Teresa Palmer,Alice Braga,0,0.0,4.0,90.0,,101807.0
12508,What We Did on Our Holiday,2014,6.9,54.0,18916,3,Comedy,Drama,,Rosamund Pike,David Tennant,Billy Connolly,0,1.0,3.0,95.0,3500000.0,10714112.0
12509,The Salt of the Earth,2014,8.5,83.0,18899,3,Documentary,Biography,History,Sebastião Salgado,Wim Wenders,Lélia Wanick Salgado,1,12.0,12.0,110.0,,5412189.0
12510,The Quiet Ones,2014,5.1,41.0,18755,3,Horror,Mystery,Thriller,Jared Harris,Sam Claflin,Olivia Cooke,0,0.0,7.0,98.0,200000.0,17835162.0
12511,Reasonable Doubt,2014,5.7,19.0,18296,1,Crime,Drama,Thriller,Dominic Cooper,Samuel L. Jackson,Gloria Reuben,0,0.0,0.0,91.0,7000000.0,602802.0
12512,5 to 7,2014,7.1,52.0,18112,1,Comedy,Drama,Romance,Anton Yelchin,Bérénice Marlohe,Olivia Thirlby,0,1.0,1.0,95.0,,674579.0
12513,Son of God,2014,5.7,37.0,18106,3,Biography,Drama,History,Diogo Morgado,Amber Rose Revah,Greg Hicks,0,2.0,1.0,138.0,22000000.0,70829270.0
12514,Earth to Echo,2014,5.8,53.0,18060,2,Adventure,Family,Sci-Fi,Teo Halm,Astro,Reese Hartwig,0,2.0,1.0,91.0,13000000.0,45681062.0
12515,Welcome to Me,2014,5.9,69.0,17819,1,Comedy,Drama,,Kristen Wiig,James Marsden,Linda Cardellini,0,1.0,2.0,87.0,,636819.0
12516,Blackfoot Trail,2014,6.0,62.0,17793,1,Drama,Horror,Thriller,Jeff Roop,Missy Peregrym,Nicholas Campbell,0,0.0,3.0,92.0,,13848.0
12517,Cuban Fury,2014,6.2,52.0,17580,1,Comedy,Romance,Sport,Nick Frost,Rashida Jones,Chris O'Dowd,0,0.0,1.0,98.0,,5678942.0
12518,No Good Deed,2014,5.6,26.0,17459,3,Action,Crime,Drama,Taraji P. Henson,Idris Elba,Leslie Bibb,0,2.0,2.0,84.0,13200000.0,54323210.0
12519,Wheels,2014,8.9,7.8,17387,1,Drama,,,Donavon Warren,Patrick Hume,Diana Gettinger,0,0.0,0.0,115.0,,
12520,Just Before I Go,2014,6.4,24.0,17341,1,Comedy,Drama,,Seann William Scott,Olivia Thirlby,Garret Dillahunt,0,0.0,0.0,95.0,,10970.0
12521,Rudderless,2014,7.5,52.0,17142,1,Comedy,Drama,Music,Billy Crudup,Anton Yelchin,Felicity Huffman,0,1.0,1.0,105.0,5000000.0,546149.0
12522,Comet,2014,6.8,52.0,17098,1,Comedy,Drama,Romance,Justin Long,Emmy Rossum,Kayla Servi,0,0.0,2.0,91.0,,19530.0
12523,The Prince,2014,4.6,19.0,17001,1,Action,Thriller,,Jason Patric,Bruce Willis,John Cusack,0,0.0,1.0,93.0,18000000.0,1289595.0
12524,Everly,2014,5.1,35.0,16674,1,Action,Thriller,,Salma Hayek,Hiroyuki Watanabe,Laura Cepeda,0,0.0,1.0,92.0,,358156.0
12525,Lost River,2014,5.8,42.0,16627,1,Drama,Fantasy,Mystery,Christina Hendricks,Iain De Caestecker,Matt Smith,0,3.0,5.0,95.0,2000000.0,615500.0
12526,Planes: Fire & Rescue,2014,6.0,48.0,16150,2,Animation,Adventure,Comedy,Dane Cook,Ed Harris,Julie Bowen,0,0.0,6.0,83.0,50000000.0,146965787.0
12527,Last Shift,2014,5.8,7.8,16119,1,Horror,Mystery,Thriller,Juliana Harkavy,Joshua Mikel,Hank Stone,0,2.0,1.0,90.0,,
12528,American Heist,2014,5.0,23.0,16092,1,Action,Crime,Drama,Hayden Christensen,Adrien Brody,Jordana Brewster,0,0.0,0.0,94.0,10000000.0,2931475.0
12529,Phoenix,2014,7.3,89.0,16046,3,Drama,History,Music,Nina Hoss,Ronald Zehrfeld,Nina Kunzendorf,0,17.0,30.0,98.0,,5793245.0
12530,Zombeavers,2014,4.8,44.0,16029,1,Comedy,Horror,,Rachel Melvin,Cortney Palm,Lexi Atkins,0,0.0,0.0,77.0,,54985.0
12531,The Bag Man,2014,5.2,28.0,15995,1,Action,Crime,Drama,John Cusack,Rebecca Da Costa,Robert De Niro,0,0.0,0.0,108.0,,461780.0
12532,Devil's Due,2014,4.1,34.0,15864,1,Horror,Mystery,Thriller,Allison Miller,Zach Gilford,Sam Anderson,0,0.0,3.0,89.0,7000000.0,36921560.0
12533,Timbuktu,2014,7.1,92.0,15769,3,Drama,War,,Ibrahim Ahmed,Abel Jafri,Toulou Kiki,1,28.0,20.0,96.0,,7179391.0
12534,A Pigeon Sat on a Branch Reflecting on Existence,2014,7.0,81.0,15750,3,Comedy,Drama,Fantasy,Holger Andersson,Nils Westblom,Viktor Gyllenberg,0,5.0,27.0,101.0,,1472431.0
12535,[REC] 4: Apocalypse,2014,5.3,53.0,15599,1,Action,Adventure,Fantasy,Manuela Velasco,Paco Manzanedo,Héctor Colomé,0,2.0,11.0,95.0,3000000.0,4915757.0
12536,Good People,2014,5.5,42.0,15083,1,Action,Crime,Thriller,James Franco,Kate Hudson,Tom Wilkinson,0,0.0,0.0,90.0,,1857574.0
12537,When the Game Stands Tall,2014,6.7,41.0,15004,2,Drama,Sport,,Jim Caviezel,Alexander Ludwig,Michael Chiklis,0,0.0,1.0,115.0,15000000.0,30138754.0
12538,Beyond the Lights,2014,6.9,73.0,14814,3,Drama,Music,Romance,Gugu Mbatha-Raw,Nate Parker,Minnie Driver,1,4.0,24.0,116.0,7000000.0,14618727.0
12539,Saving Christmas,2014,1.4,18.0,14743,2,Comedy,Family,,Kirk Cameron,Darren Doane,Bridgette Cameron,0,4.0,2.0,79.0,500000.0,2783970.0
12540,White God,2014,6.9,80.0,14660,1,Drama,Fantasy,Horror,Zsófia Psotta,Sándor Zsótér,Lili Horváth,0,8.0,21.0,121.0,700000000.0,581904.0
12541,V/H/S Viral,2014,4.2,38.0,14657,1,Horror,Sci-Fi,Thriller,Patrick Lawrie,Emilia Ares,Celia K. Milius,0,0.0,0.0,81.0,,82409.0
12542,Infinitely Polar Bear,2014,7.0,64.0,14628,1,Comedy,Drama,Romance,Mark Ruffalo,Zoe Saldana,Imogene Wolodarsky,1,3.0,8.0,90.0,6700000.0,1824678.0
12543,Life Itself,2014,7.8,87.0,14583,1,Documentary,Biography,,Roger Ebert,Chaz Ebert,Gene Siskel,0,25.0,33.0,121.0,153875.0,815645.0
12544,Samba,2014,6.7,53.0,14391,1,Comedy,Drama,Romance,Omar Sy,Charlotte Gainsbourg,Tahar Rahim,0,0.0,4.0,118.0,20000000.0,39178695.0
12545,Flight 7500,2014,4.8,7.8,14307,3,Horror,Mystery,Sci-Fi,Leslie Bibb,Ryan Kwanten,Amy Smart,0,0.0,0.0,97.0,,2871035.0
12546,The Road Within,2014,7.1,31.0,13632,1,Comedy,Drama,,Robert Sheehan,Dev Patel,Zoë Kravitz,0,8.0,9.0,100.0,,41760.0
12547,Some Kind of Beautiful,2014,5.7,11.0,13194,1,Comedy,Romance,,Pierce Brosnan,Salma Hayek,Jessica Alba,0,0.0,0.0,99.0,,2446097.0
12548,The Town That Dreaded Sundown,2014,5.6,47.0,13096,1,Horror,Mystery,Thriller,Addison Timlin,Veronica Cartwright,Anthony Anderson,0,2.0,1.0,86.0,,
12549,Moms' Night Out,2014,5.4,25.0,12974,2,Comedy,,,Sarah Drew,Sean Astin,Patricia Heaton,0,0.0,1.0,98.0,5000000.0,10536956.0
12550,And So It Goes,2014,5.8,38.0,12374,3,Comedy,Drama,Romance,Michael Douglas,Diane Keaton,Sterling Jerins,0,0.0,1.0,94.0,18000000.0,25419147.0
12551,Wrong Turn 6: Last Resort,2014,4.2,7.8,12355,1,Horror,,,Anthony Ilott,Chris Jarvis,Aqueela Zoll,0,0.0,1.0,91.0,1200000.0,
12552,Love Is Strange,2014,6.7,82.0,11889,1,Drama,Romance,,John Lithgow,Alfred Molina,Marisa Tomei,0,2.0,20.0,94.0,,3057388.0
12553,The Forger,2014,5.8,32.0,11612,1,Crime,Drama,Thriller,John Travolta,Christopher Plummer,Tye Sheridan,0,0.0,0.0,95.0,15000000.0,500304.0
12554,Labyrinth of Lies,2014,7.3,62.0,11528,1,Drama,History,,André Szymanski,Alexander Fehling,Friederike Becht,0,6.0,18.0,124.0,,4574756.0
12555,The Disappearance of Eleanor Rigby: Them,2014,6.3,57.0,11455,1,Drama,Romance,,James McAvoy,Jessica Chastain,Viola Davis,0,3.0,8.0,123.0,3000000.0,1448076.0
12556,Black or White,2014,6.6,45.0,11376,3,Drama,,,Kevin Costner,Octavia Spencer,Gillian Jacobs,0,2.0,2.0,104.13054509110479,9000000.0,21833967.0
12557,Kilo Two Bravo,2014,7.1,7.8,11365,1,Adventure,Biography,Drama,David Elliot,Mark Stanley,Scott Kyle,1,4.0,6.0,108.0,,34017.0
12558,The Possession of Michael King,2014,5.7,34.0,11354,1,Horror,,,Shane Johnson,Ella Anderson,Cara Pifko,0,0.0,2.0,83.0,,2405143.0
12559,The Look of Silence,2014,8.3,92.0,11274,3,Documentary,Biography,History,Adi Rukun,M.Y. Basrun,Amir Hasan,1,48.0,42.0,103.0,,157857.0
12560,Fed Up,2014,7.7,71.0,11274,2,Documentary,,,Michele Simon,Katie Couric,Bill Clinton,0,0.0,3.0,92.0,,1546229.0
12561,The Longest Week,2014,5.4,34.0,11185,3,Comedy,Drama,Romance,Jason Bateman,Olivia Wilde,Billy Crudup,0,0.0,1.0,86.0,,46460.0
12562,In the Blood,2014,5.7,40.0,11023,1,Action,Crime,Thriller,Gina Carano,Cam Gigandet,Ismael Cruz Cordova,0,0.0,0.0,108.0,10000000.0,594860.0
12563,The Hungover Games,2014,3.6,7.8,10996,1,Comedy,,,Ross Nathan,Sam Pancake,Ben Begley,0,0.0,0.0,85.0,,
12564,Yves Saint Laurent,2014,6.3,51.0,10918,1,Biography,Drama,,Pierre Niney,Guillaume Gallienne,Charlotte Le Bon,0,2.0,8.0,106.0,12000000.0,21026290.0
12565,Cut Bank,2014,6.0,44.0,10630,1,Crime,Drama,Thriller,Michael Stuhlbarg,Bruce Dern,John Malkovich,0,2.0,3.0,93.0,5000000.0,288591.0
12566,God's Pocket,2014,6.1,51.0,10539,1,Crime,Drama,,Philip Seymour Hoffman,Christina Hendricks,Richard Jenkins,0,0.0,1.0,88.0,1000000.0,413567.0
12567,Rob the Mob,2014,6.3,63.0,10534,1,Crime,Drama,,Michael Pitt,Nina Arianda,Andy Garcia,0,0.0,0.0,104.0,,209613.0
12568,Rosewater,2014,6.6,67.0,10134,1,Biography,Drama,,Gael García Bernal,Kim Bodnia,Dimitri Leonidas,0,1.0,1.0,103.0,5000000.0,3171593.0
12569,Behaving Badly,2014,4.5,18.0,10061,1,Biography,Comedy,,Nat Wolff,Selena Gomez,Mary-Louise Parker,0,0.0,0.0,97.0,3000000.0,422697.0
12570,Monsters: Dark Continent,2014,4.3,42.0,9802,1,Action,Drama,Horror,Johnny Harris,Sam Keeley,Joe Dempsie,0,0.0,2.0,119.0,,306004.0
12571,A Good Marriage,2014,5.2,43.0,9679,1,Crime,Drama,Thriller,Joan Allen,Anthony LaPaglia,Stephen Lang,0,0.0,0.0,102.0,,
12572,Burying the Ex,2014,5.4,37.0,9646,1,Comedy,Horror,Romance,Anton Yelchin,Ashley Greene,Alexandra Daddario,0,2.0,1.0,89.0,,668777.0
12573,The Connection,2014,7.1,67.0,9616,1,Action,Crime,Thriller,Jean Dujardin,Gilles Lellouche,Céline Sallette,0,2.0,5.0,135.0,26000000.0,12062441.0
12574,Dying of the Light,2014,4.4,31.0,9447,1,Action,Drama,Thriller,Nicolas Cage,Anton Yelchin,Alexander Karim,0,0.0,0.0,94.0,5000000.0,697847.0
12575,Premature,2014,5.8,34.0,9438,1,Comedy,Fantasy,,John Karna,Caroline Traywick,Kate Kneeland,0,0.0,2.0,93.0,,415863.0
12576,Beyond the Reach,2014,5.6,34.0,9309,1,Thriller,,,Michael Douglas,Jeremy Irvine,Martin Palmer,0,0.0,0.0,91.0,,1100432.0
12577,The Last Five Years,2014,5.9,60.0,9197,3,Comedy,Drama,Musical,Anna Kendrick,Jeremy Jordan,Tamara Mintz,0,1.0,1.0,94.0,3500000.0,292092.0
12578,Young Ones,2014,5.9,47.0,9051,1,Action,Drama,Romance,Nicholas Hoult,Kodi Smit-McPhee,Michael Shannon,0,2.0,1.0,100.0,,7740.0
12579,Song One,2014,5.8,48.0,8932,3,Drama,Music,,Anne Hathaway,Johnny Flynn,Mary Steenburgen,0,0.0,1.0,86.0,6000000.0,408918.0
12580,5 Flights Up,2014,6.2,55.0,8925,3,Comedy,Drama,,Diane Keaton,Morgan Freeman,Cynthia Nixon,0,0.0,1.0,88.0,6000000.0,3679847.0
12581,Northmen - A Viking Saga,2014,5.4,50.0,8837,1,Action,Drama,History,Charlie Murphy,Ed Skrein,James Norton,0,0.0,1.0,97.0,,3005082.0
12582,Addicted,2014,5.2,32.0,8601,1,Drama,Thriller,,Sharon Leal,Boris Kodjoe,John Newberg,0,0.0,0.0,106.0,5000000.0,17534314.0
12583,My Old Lady,2014,6.4,52.0,8486,3,Comedy,Drama,Romance,Kevin Kline,Kristin Scott Thomas,Maggie Smith,0,1.0,1.0,107.0,5000000.0,10606667.0
12584,The Big Fat Stone,2014,5.3,7.8,8442,1,Drama,,,Ray Abruzzo,Paul Amato,Marcia Bennett,0,5.0,1.0,111.0,,
12585,Life Partners,2014,6.2,57.0,8193,1,Comedy,Drama,Romance,Leighton Meester,Gillian Jacobs,Adam Brody,0,1.0,1.0,93.0,,8265.0
12586,John Doe: Vigilante,2014,6.6,7.8,8167,1,Crime,Thriller,,Jamie Bamber,Lachy Hulme,Gary Abrahams,0,0.0,0.0,93.0,,
12587,Dolphin Tale 2,2014,6.4,58.0,8076,2,Drama,Family,,Morgan Freeman,Ashley Judd,Nathan Gamble,0,0.0,3.0,107.0,36000000.0,57824533.0
12588,Exists,2014,5.2,22.0,7999,1,Action,Adventure,Horror,Samuel Davis,Dora Madison,Roger Edwards,0,1.0,2.0,81.0,,413767.0
12589,Adult Beginners,2014,5.6,57.0,7954,1,Comedy,Drama,,Nick Kroll,Rose Byrne,Bobby Cannavale,0,0.0,0.0,92.0,,108808.0
12590,Boulevard,2014,5.8,52.0,7889,1,Drama,,,Robin Williams,Roberto Aguire,Kathy Baker,0,0.0,2.0,88.0,,240450.0
12591,Wolves,2014,5.3,37.0,7877,1,Action,Fantasy,Horror,Lucas Till,Stephen McHattie,John Pyper-Ferguson,0,0.0,0.0,91.0,18000000.0,491154.0
12592,Bad Country,2014,5.8,7.8,7862,1,Action,Crime,Drama,Matt Dillon,Willem Dafoe,Neal McDonough,0,0.0,0.0,95.0,,
12593,Appleseed Alpha,2014,6.6,7.8,7800,3,Animation,Action,Adventure,Yuka Komatsu,Jun'ichi Suwabe,Aoi Yûki,0,0.0,2.0,93.0,,
12594,Haunt,2014,5.2,33.0,7797,1,Horror,Mystery,Romance,Jacki Weaver,Liana Liberato,Harrison Gilbertson,0,0.0,0.0,86.0,,2408629.0
12595,Space Station 76,2014,4.9,49.0,7693,1,Comedy,Drama,Sci-Fi,Patrick Wilson,Liv Tyler,Marisa Coughlan,0,0.0,2.0,93.0,,
12596,The Calling,2014,5.8,46.0,7681,1,Drama,Thriller,,Susan Sarandon,Gil Bellows,Ellen Burstyn,0,0.0,4.0,108.0,,189254.0
12597,Falcon Rising,2014,5.8,49.0,7667,1,Action,Adventure,Crime,Michael Jai White,Neal McDonough,Jimmy Navarro,0,0.0,0.0,103.0,4500000.0,267476.0
12598,Date and Switch,2014,5.7,56.0,7569,1,Comedy,Drama,Romance,Nicholas Braun,Hunter Cope,Dakota Johnson,0,0.0,0.0,91.0,,28222.0
12599,Happy Christmas,2014,5.4,70.0,7517,1,Comedy,Drama,,Anna Kendrick,Melanie Lynskey,Mark Webber,0,0.0,5.0,82.0,70000.0,30312.0
12600,Plastic,2014,6.0,32.0,7498,1,Action,Comedy,Crime,Ed Speleers,Will Poulter,Alfie Allen,0,0.0,1.0,104.13054509110479,10000000.0,973987.0
12601,Madame Bovary,2014,5.7,52.0,7394,1,Drama,Romance,,Mia Wasikowska,Rhys Ifans,Ezra Miller,0,0.0,2.0,118.0,,658532.0
12602,The New Girlfriend,2014,6.5,74.0,7379,1,Drama,,,Romain Duris,Anaïs Demoustier,Raphaël Personnaz,0,1.0,7.0,108.0,,5215796.0
12603,Skin Trade,2014,5.6,39.0,7346,1,Action,Crime,Thriller,Dolph Lundgren,Tony Jaa,Ron Perlman,0,0.0,0.0,96.0,9000000.0,595268.0
12604,Frontera,2014,6.6,58.0,7243,3,Drama,Thriller,Western,Ed Harris,Eva Longoria,Michael Peña,0,0.0,1.0,103.0,,59696.0
12605,Learning to Drive,2014,6.4,59.0,7139,1,Comedy,Drama,Romance,Patricia Clarkson,Ben Kingsley,Grace Gummer,0,1.0,6.0,90.0,,5967516.0
12606,Manglehorn,2014,5.6,56.0,6997,3,Drama,,,Al Pacino,Holly Hunter,Harmony Korine,0,0.0,1.0,97.0,4000000.0,459636.0
12607,About Alex,2014,6.4,45.0,6916,1,Drama,,,Nate Parker,Jason Ritter,Maggie Grace,0,0.0,0.0,99.0,,
12608,Every Secret Thing,2014,6.1,46.0,6859,1,Crime,Drama,Mystery,Diane Lane,Brynne Norquist,Eva Grace Kellner,0,0.0,0.0,93.0,,124733.0
12609,Search Party,2014,5.6,22.0,6743,1,Adventure,Comedy,,Adam Pally,T.J. Miller,Thomas Middleditch,0,0.0,0.0,93.0,20000000.0,118263.0
12610,The Remaining,2014,4.3,38.0,6556,3,Drama,Horror,Mystery,Johnny Pacar,Shaun Sipos,Bryan Dechart,0,0.0,0.0,88.0,,2297261.0
12611,Robot Overlords,2014,4.6,47.0,6534,3,Action,Adventure,Sci-Fi,Ben Kingsley,Gillian Anderson,Callan McAuliffe,0,0.0,1.0,90.0,21000000.0,943502.0
12612,Red Army,2014,7.6,83.0,6496,2,Documentary,Biography,History,Viacheslav Fetisov,Vladislav Tretiak,Scotty Bowman,0,5.0,10.0,84.0,,798680.0
12613,Loin des hommes,2014,7.2,74.0,6450,3,Drama,War,Western,Viggo Mortensen,Reda Kateb,Djemel Barek,0,9.0,6.0,101.0,7700000.0,1010485.0
12614,America: Imagine the World Without Her,2014,5.4,15.0,6435,3,Documentary,,,Dinesh D'Souza,Barack Obama,Josh Bonzie,0,0.0,1.0,104.13054509110479,5000000.0,14444502.0
12615,Expelled,2014,4.8,7.8,6394,3,Comedy,,,Cameron Dallas,Matt Shively,Lia Marie Johnson,0,0.0,0.0,85.0,,
12616,The Humbling,2014,5.6,59.0,6252,1,Comedy,Drama,Romance,Al Pacino,Greta Gerwig,Nina Arianda,0,0.0,0.0,112.0,2000000.0,399666.0
12617,Fear Clinic,2014,4.9,7.8,6230,1,Horror,,,Robert Englund,Fiona Dourif,Felisha Terrell,0,0.0,1.0,95.0,1000000.0,106974.0
12618,The Keeping Room,2014,6.0,58.0,6150,1,Drama,Western,,Brit Marling,Hailee Steinfeld,Sam Worthington,0,3.0,8.0,95.0,,73922.0
12619,Heaven Knows What,2014,6.8,75.0,6032,1,Drama,,,Arielle Holmes,Caleb Landry Jones,Buddy Duress,0,5.0,12.0,97.0,,84417.0
12620,See No Evil 2,2014,4.7,7.8,5876,1,Action,Horror,Thriller,Glenn Jacobs,Danielle Harris,Katharine Isabelle,0,0.0,2.0,90.0,,
12621,Mune: Guardian of the Moon,2014,7.2,7.8,5873,2,Animation,Adventure,Comedy,Omar Sy,Izïa Higelin,Michaël Grégorio,0,2.0,5.0,85.0,17000000.0,8574386.0
12622,Reclaim,2014,5.2,26.0,5792,1,Action,Crime,Drama,John Cusack,Ryan Phillippe,Rachelle Lefevre,0,0.0,0.0,96.0,,129822.0
12623,A Merry Friggin' Christmas,2014,5.1,28.0,5746,3,Comedy,Drama,,Joel McHale,Lauren Graham,Clark Duke,0,0.0,0.0,88.0,5000000.0,
12624,Jimmy's Hall,2014,6.7,63.0,5730,3,Biography,Drama,History,Barry Ward,Francis Magee,Aileen Henry,0,2.0,3.0,109.0,,4825184.0
12625,The Single Moms Club,2014,5.3,31.0,5719,3,Comedy,Drama,,Nia Long,Wendi McLendon-Covey,Amy Smart,0,0.0,2.0,111.0,8000000.0,16365451.0
12626,The Dark Horse,2014,7.5,77.0,5614,1,Biography,Drama,,Cliff Curtis,James Rolleston,Kirk Torrance,0,25.0,14.0,124.0,3500000.0,1862114.0
12627,Kite,2014,4.4,19.0,5613,1,Action,Crime,Thriller,India Eisley,Jaco Muller,Annabel Linder,0,0.0,4.0,90.0,,507180.0
12628,Gemma Bovery,2014,6.4,58.0,5612,1,Comedy,Drama,Romance,Fabrice Luchini,Gemma Arterton,Jason Flemyng,0,0.0,2.0,99.0,9700000.0,4644525.0
12629,Hellion,2014,6.1,55.0,5229,1,Drama,Thriller,,Aaron Paul,Juliette Lewis,Josh Wiggins,0,3.0,5.0,99.0,,55708.0
12630,Against the Sun,2014,6.5,43.0,5161,2,Biography,Drama,War,Garret Dillahunt,Tom Felton,Jake Abel,0,0.0,0.0,100.0,,4698.0
12631,The Seven Five,2014,7.6,69.0,5151,1,Documentary,Biography,Crime,Mike Dowd,Ken Eurell,Walter Yurkiw,0,0.0,2.0,104.0,,48869.0
12632,Coming Home,2014,7.2,81.0,5147,3,Drama,Romance,,Li Gong,Daoming Chen,Huiwen Zhang,0,24.0,42.0,109.0,,47587984.0
12633,Saint Laurent,2014,6.2,52.0,5146,1,Biography,Drama,Romance,Gaspard Ulliel,Jérémie Renier,Louis Garrel,0,9.0,29.0,150.0,,3202241.0
12634,Miss Julie,2014,5.4,56.0,4993,3,Drama,Romance,,Jessica Chastain,Colin Farrell,Samantha Morton,0,1.0,7.0,129.0,,527094.0
12635,Electric Boogaloo: The Wild Untold Story of Cannon Films,2014,7.4,7.8,4968,1,Documentary,Biography,History,Sam Firstenberg,David Paulsen,Luigi Cozzi,0,0.0,0.0,106.0,,864.0
12636,Leprechaun: Origins,2014,3.2,7.8,4876,1,Fantasy,Horror,,Dylan Postl,Stephanie Bennett,Andrew Dunbar,0,0.0,2.0,90.0,,
12637,Jarhead 2: Field of Fire,2014,5.5,7.8,4860,1,Action,Drama,War,Cole Hauser,Josh Kelly,Danielle Savre,0,0.0,0.0,103.0,,
12638,Mercy,2014,5.0,7.8,4820,1,Horror,Thriller,,Frances O'Connor,Shirley Knight,Chandler Riggs,0,0.0,0.0,79.0,,
12639,Come Back to Me,2014,5.9,31.0,4787,1,Fantasy,Horror,Mystery,Jon Abrahams,Andrew Beckham,Jeanette Branch,0,0.0,0.0,90.0,,7744.0
12640,The Scribbler,2014,5.4,32.0,4629,1,Mystery,Sci-Fi,Thriller,Katie Cassidy,Garret Dillahunt,Michelle Trachtenberg,0,0.0,0.0,88.0,,
12641,Road to Paloma,2014,6.1,44.0,4551,1,Drama,Thriller,,Jason Momoa,Robert Homer Mollohan,Lisa Bonet,0,0.0,0.0,91.0,,2191.0
12642,Jinn,2014,4.2,24.0,4479,3,Fantasy,Horror,Thriller,Dominic Rains,Ray Park,William Atherton,0,0.0,0.0,97.0,,552698.0
12643,Bad Ass 2: Bad Asses,2014,5.6,7.8,4449,1,Action,Comedy,Drama,Danny Trejo,Danny Glover,Jeremy Ray Valdez,0,0.0,0.0,91.0,5500000.0,
12644,Roger Waters: The Wall,2014,8.6,7.8,4446,1,Documentary,Music,,Roger Waters,Dave Kilminster,Snowy White,0,0.0,1.0,132.0,,2214417.0
12645,The Dead Lands,2014,6.3,59.0,4420,1,Action,Adventure,,James Rolleston,Lawrence Makoare,Te Kohe Tuhaka,0,5.0,9.0,107.0,,906158.0
12646,Sinbad: The Fifth Voyage,2014,5.2,7.8,4406,3,Action,Adventure,Fantasy,Patrick Stewart,Shahin Sean Solimon,Said Faraj,0,0.0,0.0,89.0,,159862.0
12647,Supremacy,2014,5.7,28.0,4338,1,Drama,Thriller,,Joe Anderson,Dawn Olivieri,Derek Luke,0,1.0,1.0,110.0,2000000.0,
12648,Stage Fright,2014,5.2,39.0,4309,1,Comedy,Horror,Musical,Minnie Driver,Meat Loaf,Allie MacDonald,0,0.0,2.0,89.0,,7078.0
12649,Joy Ride 3: Road Kill,2014,4.7,7.8,4240,1,Crime,Horror,Thriller,Ken Kirzinger,Jesse Hutch,Benjamin Hollingsworth,0,0.0,1.0,95.0,,
12650,Eden,2014,6.4,81.0,4220,1,Biography,Drama,Music,Félix de Givry,Pauline Etienne,Vincent Macaigne,0,0.0,4.0,131.0,,507914.0
12651,Like Sunday Like Rain,2014,6.9,43.0,4123,1,Drama,Music,,Julian Shatkin,Olga Merediz,Debra Messing,0,0.0,6.0,104.0,,28208.0
12652,Boy Meets Girl,2014,7.1,68.0,4107,1,Comedy,Drama,Romance,Michael Welch,Michelle Hendley,Alexandra Turshen,0,18.0,2.0,95.0,,20441.0
12653,Iris,2014,7.2,80.0,4099,3,Documentary,Biography,History,Carl Apfel,Harold Koda,Dries Van Noten,0,2.0,4.0,79.0,,1620708.0
12654,The Prophet,2014,7.1,61.0,4083,2,Animation,Drama,,Liam Neeson,Salma Hayek,Quvenzhané Wallis,0,1.0,10.0,85.0,12000000.0,1261412.0
12655,10.000 Km,2014,6.7,75.0,4077,1,Comedy,Drama,Romance,Natalia Tena,David Verdaguer,Sirius Flatz,0,20.0,24.0,99.0,,222530.0
12656,Effie Gray,2014,5.9,54.0,4060,3,Biography,Drama,Romance,Dakota Fanning,Greg Wise,Tom Sturridge,0,0.0,2.0,104.0,,721143.0
12657,Out of the Dark,2014,4.8,33.0,3934,1,Horror,Thriller,,Julia Stiles,Scott Speedman,Stephen Rea,0,0.0,0.0,92.0,10000000.0,1437650.0
12658,Avengers Confidential: Black Widow & Punisher,2014,5.8,7.8,3920,3,Animation,Action,Adventure,Jennifer Carpenter,Brian Bloom,John Eric Bentley,0,0.0,1.0,83.0,,
12659,Ride,2014,5.7,48.0,3815,1,Comedy,Drama,,Helen Hunt,Brenton Thwaites,Luke Wilson,0,0.0,0.0,93.0,,6489.0
12660,Cantinflas,2014,6.5,44.0,3718,2,Biography,Comedy,Drama,Óscar Jaenada,Michael Imperioli,Ilse Salas,0,30.0,11.0,102.0,3000000.0,17998703.0
12661,Revenge of the Green Dragons,2014,5.3,36.0,3627,1,Action,Crime,Drama,Justin Chon,Kevin Wu,Harry Shum Jr.,0,0.0,0.0,94.0,5000000.0,107412.0
