,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
74,American Ultra,2015,6.1,50.0,81953.0,R,https://imdb.com/title/tt3316948/,Action,Comedy,,Jesse Eisenberg,Kristen Stewart,Connie Britton,0.0,0.0,0.0,0.0,96.0,28000000.0,27262374.0
75,Eddie the Eagle,2015,7.4,54.0,81903.0,PG-13,https://imdb.com/title/tt1083452/,Biography,Comedy,Drama,Taron Egerton,Hugh Jackman,Tom Costello,0.0,0.0,2.0,8.0,106.0,23000000.0,46152800.0
76,The Duff,2015,6.5,56.0,80203.0,PG-13,https://imdb.com/title/tt1666801/,Comedy,Romance,,Mae Whitman,Bella Thorne,Robbie Amell,0.0,0.0,1.0,8.0,101.0,8500000.0,43709744.0
77,Dope,2015,7.2,72.0,79329.0,R,https://imdb.com/title/tt3850214/,Comedy,Crime,Drama,Shameik Moore,Tony Revolori,Kiersey Clemons,0.0,0.0,6.0,23.0,103.0,7000000.0,17986781.0
78,Goosebumps,2015,6.3,60.0,77823.0,PG,https://imdb.com/title/tt1051904/,Adventure,Comedy,Family,Jack Black,Dylan Minnette,Odeya Rush,0.0,0.0,0.0,4.0,103.0,58000000.0,158260952.0
79,Eye in the Sky,2015,7.3,73.0,76599.0,R,https://imdb.com/title/tt2057392/,Action,Drama,Thriller,Helen Mirren,Aaron Paul,Alan Rickman,0.0,0.0,3.0,10.0,102.0,13000000.0,35259653.0
80,Knock Knock,2015,4.9,53.0,75502.0,R,https://imdb.com/title/tt3605418/,Drama,Thriller,,Keanu Reeves,Lorenza Izzo,Ana de Armas,0.0,0.0,0.0,0.0,99.0,2500000.0,5567103.0
81,No Escape,2015,6.8,38.0,75480.0,R,https://imdb.com/title/tt1781922/,Action,Thriller,,Lake Bell,Pierce Brosnan,Owen Wilson,0.0,0.0,2.0,1.0,103.0,16200000.0,54418872.0
82,Entourage,2015,6.6,38.0,74513.0,R,https://imdb.com/title/tt1674771/,Comedy,,,Adrian Grenier,Kevin Connolly,Jerry Ferrara,0.0,0.0,0.0,0.0,104.0,30000000.0,49263404.0
83,Project Almanac,2015,6.4,47.0,74409.0,PG-13,https://imdb.com/title/tt2436386/,Drama,Mystery,Sci-Fi,Amy Landecker,Sofia Black-D'Elia,Virginia Gardner,0.0,0.0,0.0,0.0,106.0,12000000.0,33213241.0
84,The Longest Ride,2015,7.1,33.0,74365.0,PG-13,https://imdb.com/title/tt2726560/,Drama,Romance,,Scott Eastwood,Britt Robertson,Alan Alda,0.0,0.0,1.0,5.0,123.0,34000000.0,62944815.0
85,Trumbo,2015,7.5,60.0,73618.0,R,https://imdb.com/title/tt3203606/,Biography,Drama,,Bryan Cranston,Diane Lane,Helen Mirren,0.0,1.0,8.0,843.0,124.0,15000000.0,11430025.0
86,The Wedding Ringer,2015,6.6,35.0,69466.0,R,https://imdb.com/title/tt0884732/,Comedy,,,Kevin Hart,Josh Gad,Kaley Cuoco,0.0,0.0,2.0,4.0,101.0,23000000.0,79799880.0
87,Youth,2015,7.3,64.0,69066.0,R,https://imdb.com/title/tt3312830/,Comedy,Drama,Music,Michael Caine,Harvey Keitel,Rachel Weisz,0.0,1.0,20.0,2055.0,124.0,12300000.0,23459358.0
88,Mortdecai,2015,5.5,27.0,64978.0,R,https://imdb.com/title/tt3045616/,Action,Adventure,Comedy,Johnny Depp,Gwyneth Paltrow,Ewan McGregor,0.0,0.0,1.0,8.0,107.0,60000000.0,47275695.0
89,Child 44,2015,6.5,41.0,63594.0,R,https://imdb.com/title/tt1014763/,Crime,Drama,History,Tom Hardy,Gary Oldman,Noomi Rapace,0.0,0.0,0.0,2.0,137.0,50000000.0,12951093.0
90,The Night Before,2015,6.4,58.0,62874.0,R,https://imdb.com/title/tt3530002/,Comedy,Fantasy,,Joseph Gordon-Levitt,Seth Rogen,Jillian Bell,0.0,0.0,0.0,2.0,101.0,25000000.0,52395996.0
91,Anomalisa,2015,7.3,88.0,62767.0,R,https://imdb.com/title/tt2401878/,Animation,Comedy,Drama,David Thewlis,Jennifer Jason Leigh,Tom Noonan,0.0,1.0,25.0,2576.0,90.0,8000000.0,5659286.0
92,Sisters,2015,6.0,58.0,61463.0,R,https://imdb.com/title/tt1850457/,Comedy,,,Amy Poehler,Tina Fey,Maya Rudolph,0.0,0.0,0.0,4.0,118.0,30000000.0,105011053.0
93,True Story,2015,6.3,50.0,60563.0,R,https://imdb.com/title/tt2273657/,Crime,Drama,Mystery,James Franco,Jonah Hill,Felicity Jones,0.0,0.0,0.0,4.0,99.0,,5261595.0
94,Mr. Holmes,2015,6.9,67.0,60205.0,PG,https://imdb.com/title/tt3168230/,Drama,Mystery,,Ian McKellen,Laura Linney,Hiroyuki Sanada,0.0,0.0,0.0,17.0,104.0,11000000.0,29355203.0
95,Aloha,2015,5.4,40.0,59960.0,PG-13,https://imdb.com/title/tt1243974/,Comedy,Drama,Romance,Bradley Cooper,Rachel McAdams,Emma Stone,0.0,0.0,2.0,7.0,105.0,37000000.0,26250020.0
96,Krampus,2015,6.1,49.0,59742.0,PG-13,https://imdb.com/title/tt3850590/,Comedy,Drama,Fantasy,Adam Scott,Toni Collette,David Koechner,0.0,0.0,4.0,14.0,98.0,15000000.0,61548707.0
97,Pan,2015,5.7,36.0,58593.0,PG,https://imdb.com/title/tt3332064/,Adventure,Comedy,Family,Levi Miller,Hugh Jackman,Garrett Hedlund,0.0,0.0,0.0,8.0,111.0,150000000.0,128388320.0
98,Point Break,2015,5.3,34.0,56773.0,PG-13,https://imdb.com/title/tt2058673/,Action,Crime,Sport,Edgar Ramírez,Luke Bracey,Ray Winstone,0.0,0.0,2.0,3.0,114.0,105000000.0,133718711.0
99,Irrational Man,2015,6.6,53.0,56304.0,R,https://imdb.com/title/tt3715320/,Comedy,Drama,Romance,Joaquin Phoenix,Emma Stone,Parker Posey,0.0,0.0,0.0,2.0,95.0,11000000.0,27391084.0
100,The Little Prince,2015,7.7,70.0,54329.0,PG,https://imdb.com/title/tt1754656/,Animation,Adventure,Drama,Jeff Bridges,Mackenzie Foy,Rachel McAdams,0.0,0.0,6.0,14.0,108.0,81200000.0,97571250.0
101,Poltergeist,2015,4.9,47.0,53865.0,PG-13,https://imdb.com/title/tt1029360/,Horror,Thriller,,Sam Rockwell,Rosemarie DeWitt,Kennedi Clements,0.0,0.0,1.0,6.0,93.0,35000000.0,95437994.0
102,Solace,2015,6.4,36.0,53644.0,R,https://imdb.com/title/tt1291570/,Crime,Drama,Mystery,Anthony Hopkins,Jeffrey Dean Morgan,Abbie Cornish,0.0,0.0,0.0,1.0,101.0,,22354572.0
103,Woman in Gold,2015,7.3,51.0,52009.0,PG-13,https://imdb.com/title/tt2404425/,Biography,Drama,History,Helen Mirren,Ryan Reynolds,Daniel Brühl,0.0,0.0,0.0,6.0,109.0,11000000.0,61619773.0
104,Macbeth,2015,6.6,71.0,51572.0,R,https://imdb.com/title/tt2884018/,Drama,History,War,Michael Fassbender,Marion Cotillard,Jack Madigan,0.0,0.0,3.0,23.0,113.0,15000000.0,16322067.0
105,The Dressmaker,2015,7.1,47.0,50872.0,R,https://imdb.com/title/tt2910904/,Comedy,Drama,,Kate Winslet,Judy Davis,Liam Hemsworth,0.0,0.0,15.0,38.0,119.0,17000000.0,23762417.0
