,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
1073,Little Ashes,2008,6.5,41        ,8496,R,https://imdb.com/title/tt1104083/,Biography,Drama,Romance,Robert Pattinson,Javier Beltrán,Matthew McNulty,0,0,0,1,112,2500000,767567
1074,Alien Raiders,2008,5.6,,8465,R,https://imdb.com/title/tt0996979/,Action,Horror,Sci-Fi,Carlos Bernard,Mathew St. Patrick,Rockmond Dunbar,0,0,0,4,85,,
1075,The Black Balloon,2008,7.3,68        ,8456,PG-13,https://imdb.com/title/tt0865297/,Drama,Romance,,Rhys Wakefield,Luke Ford,Toni Collette,0,0,18,24,97,5000000,2136663
1076,Incendiary,2008,5.8,,8282,R,https://imdb.com/title/tt0984200/,Drama,Romance,Thriller,Michelle Williams,Ewan McGregor,Matthew Macfadyen,0,0,0,0,96,10000000,304127
1077,Surfer Dude,2008,4.7,16        ,8214,R,https://imdb.com/title/tt0976247/,Comedy,,,Matthew McConaughey,Woody Harrelson,Willie Nelson,0,0,0,0,,6000000,52132
1078,Lorna's Silence,2008,7.1,80        ,8134,R,https://imdb.com/title/tt1186369/,Drama,,,Arta Dobroshi,Jérémie Renier,Fabrizio Rongione,0,0,3,11,,,5123676
1079,The Yellow Handkerchief,2008,6.7,62        ,8027,PG-13,https://imdb.com/title/tt0954990/,Drama,Romance,,William Hurt,Maria Bello,Kristen Stewart,0,0,0,0,,15500000,318623
1080,Rudo y Cursi,2008,6.8,67        ,8008,R,https://imdb.com/title/tt0405393/,Comedy,Drama,Sport,Gael García Bernal,Diego Luna,Guillermo Francella,0,0,1,9,106,,11169232
1081,Passchendaele,2008,6.4,,7831,R,https://imdb.com/title/tt1092082/,Drama,History,Romance,Paul Gross,Michael Greyeyes,James Kot,0,0,11,5,114,20000000,
1082,The Alphabet Killer,2008,5.2,,7789,R,https://imdb.com/title/tt0818165/,Crime,Mystery,Thriller,Eliza Dushku,Cary Elwes,Timothy Hutton,0,0,0,1,98,2000000,106596
1083,Good Dick,2008,6.4,54        ,7643,R,https://imdb.com/title/tt0944101/,Comedy,Drama,Romance,Marianna Palka,Jason Ritter,Eric Edelstein,0,0,1,1,86,,39924
1084,Feast II: Sloppy Seconds,2008,5.1,,7561,R,https://imdb.com/title/tt1104835/,Action,Comedy,Horror,Jenny Wade,Diane Ayala Goldner,Martin Klebba,0,0,0,1,100,2000000,
1085,I Can't Think Straight,2008,6.5,,7555,PG-13,https://imdb.com/title/tt0830570/,Drama,Romance,,Lisa Ray,Sheetal Sheth,Antonia Frering,0,0,3,1,82,,40945
1086,The Burrowers,2008,5.7,,7520,R,https://imdb.com/title/tt0445939/,Horror,Thriller,Western,Clancy Brown,David Busse,Harley Coriz,0,0,0,5,96,7000000,
1087,Phoebe in Wonderland,2008,7.1,56        ,7438,PG-13,https://imdb.com/title/tt1034325/,Drama,,,Elle Fanning,Patricia Clarkson,Felicity Huffman,0,0,1,5,96,,
1088,Gonzo,2008,7.7,73        ,7398,R,https://imdb.com/title/tt0479468/,Documentary,Biography,Music,Hunter S. Thompson,Johnny Depp,Joe Cairo,0,0,0,5,120,,1491958
1089,2012 Doomsday,2008,1.7,,7118,PG-13,https://imdb.com/title/tt1132130/,Action,Adventure,Drama,Cliff De Young,Dale Midkiff,Ami Dolenz,0,0,0,0,85,250000,
1090,Babysitter Wanted,2008,5.4,,7072,R,https://imdb.com/title/tt0819755/,Horror,Thriller,,Tina Houtz,Sarah Thompson,Nana Visitor,0,0,0,1,93,,
1091,Vacancy 2: The First Cut,2008,5.0,,7056,R,https://imdb.com/title/tt1204979/,Horror,Thriller,,Agnes Bruckner,David Moscow,Scott Anderson,0,0,0,0,86,3000000,
1092,Anaconda 3: Offspring,2008,2.8,,6946,R,https://imdb.com/title/tt1137996/,Action,Adventure,Horror,David Hasselhoff,Crystal Allen,Ryan McCluskey,0,0,0,0,91,,
1093,Hero Wanted,2008,5.6,,6916,R,https://imdb.com/title/tt0977214/,Action,Crime,Thriller,Cuba Gooding Jr.,Ray Liotta,Tommy Flanagan,0,0,0,1,94,7000000,676860
1094,Fragments,2008,5.7,,6822,R,https://imdb.com/title/tt0948547/,Crime,Drama,,Kate Beckinsale,Forest Whitaker,Guy Pearce,0,0,0,0,,,39171
1095,From Within,2008,5.6,,6815,R,https://imdb.com/title/tt1063056/,Horror,Mystery,Thriller,Elizabeth Rice,Thomas Dekker,Kelly Blatz,0,0,6,1,89,,228014
1096,Good,2008,6.2,40        ,6704,R,https://imdb.com/title/tt0436364/,Drama,Romance,War,Viggo Mortensen,Jason Isaacs,Jodie Whittaker,0,0,0,2,92,15000000,1552024
1097,The Family That Preys,2008,5.7,49        ,6668,PG-13,https://imdb.com/title/tt1142798/,Drama,,,Kathy Bates,Alfre Woodard,Sanaa Lathan,0,0,3,7,,,37105289
1098,XIII: The Conspiracy,2008–,6.7,,6572,R,https://imdb.com/title/tt1117667/,Action,Crime,Mystery,Stephen Dorff,Caterina Murino,Greg Bryk,0,0,1,4,173,21000000,
1099,Dark Floors,2008,4.5,,6509,R,https://imdb.com/title/tt0985025/,Action,Fantasy,Horror,William Hope,Leon Herbert,Ronald Pickup,0,0,0,1,85,4300000,772687
1100,Meet the Browns,2008,4.4,45        ,6422,PG-13,https://imdb.com/title/tt1047494/,Comedy,Drama,Romance,Tamela J. Mann,Angela Bassett,Tyler Perry,0,0,0,3,,,41975388
1101,While She Was Out,2008,4.8,40        ,6336,R,https://imdb.com/title/tt0887971/,Crime,Drama,Horror,Kim Basinger,Lukas Haas,Craig Sheffer,0,0,0,0,86,6000000,498088
1102,The Shepherd,2008,5.5,,6280,R,https://imdb.com/title/tt0827521/,Action,Crime,Thriller,Jean-Claude Van Damme,Stephen Lord,Natalie J. Robb,0,0,0,0,95,12000000,
1103,Sleep Dealer,2008,6.0,59        ,6247,PG-13,https://imdb.com/title/tt0804529/,Drama,Romance,Sci-Fi,Luis Fernando Peña,Leonor Varela,Jacob Vargas,0,0,6,7,90,2500000,107559
1104,Autopsy,2008,5.0,,6214,R,https://imdb.com/title/tt0443435/,Horror,Mystery,Thriller,Jessica Lowndes,Ross Kohn,Ross McCall,0,0,0,0,84,2000000,115800
1105,A Summer in Genoa,2008,6.0,,6151,R,https://imdb.com/title/tt0791303/,Drama,Mystery,Romance,Colin Firth,Perla Haney-Jardine,Willa Holland,0,0,2,2,94,,2147830
1106,Front of the Class,2008,8.1,,6033,PG,https://imdb.com/title/tt1292594/,Drama,,,James Wolk,Treat Williams,Dominic Scott Kay,0,0,0,0,95,,
1107,Three Kingdoms,2008,6.2,,5981,R,https://imdb.com/title/tt0882978/,Action,Drama,History,Andy Lau,Sammo Kam-Bo Hung,Maggie Q,0,0,2,7,102,25000000,21159916
1108,Witless Protection,2008,3.3,17        ,5963,PG-13,https://imdb.com/title/tt1001562/,Comedy,Crime,,Larry the Cable Guy,Jenny McCarthy,Richard Bull,0,0,0,4,,7500000,4161625
1109,Make It Happen,2008,5.4,,5958,PG-13,https://imdb.com/title/tt0822868/,Drama,,,Mary Elizabeth Winstead,Tessa Thompson,Riley Smith,0,0,0,1,90,,10153961
1110,Where in the World Is Osama Bin Laden?,2008,6.5,45        ,5861,PG-13,https://imdb.com/title/tt0963208/,Documentary,Comedy,War,Morgan Spurlock,George Bush,Dick Cheney,0,0,2,1,90,,681725
1111,Solstice,2008,5.4,,5845,PG-13,https://imdb.com/title/tt0473267/,Horror,Mystery,,Elisabeth Harnois,Shawn Ashmore,Hilarie Burton,0,0,0,1,91,,2657705
1112,Train,2008,4.7,,5817,R,https://imdb.com/title/tt1015474/,Horror,Thriller,,Thora Birch,Gideon Emery,Kavan Reece,0,0,0,0,94,,
1113,Center Stage: Turn It Up,2008,6.1,,5737,PG-13,https://imdb.com/title/tt1145144/,Drama,Music,Romance,Kenny Wormald,Rachele Brooke Smith,Sarah Jayne Jensen,0,0,0,0,95,,34073
1114,Restraint,2008,6.1,,5689,R,https://imdb.com/title/tt0441782/,Drama,Thriller,,Travis Fimmel,Teresa Palmer,Stephen Moyer,0,0,0,0,,,
1115,The Other End of the Line,2008,6.2,40        ,5681,PG-13,https://imdb.com/title/tt1049405/,Comedy,Drama,Romance,Jesse Metcalfe,Sara Foster,Anupam Kher,0,0,0,0,,14000000,507534
1116,Julia,2008,7.0,62        ,5671,R,https://imdb.com/title/tt0903627/,Crime,Drama,Thriller,Tilda Swinton,Saul Rubinek,Kate del Castillo,0,0,7,8,144,6000000,1333241
1117,Visioneers,2008,6.0,,5621,R,https://imdb.com/title/tt0833557/,Comedy,Drama,Sci-Fi,Zach Galifianakis,Judy Greer,Mía Maestro,0,0,0,1,94,,
1118,Dante 01,2008,4.9,,5609,R,https://imdb.com/title/tt0487928/,Sci-Fi,Thriller,,Lambert Wilson,Linh Dan Pham,Dominique Pinon,0,0,0,0,82,4600000,476875
1119,Dying Breed,2008,5.3,,5580,R,https://imdb.com/title/tt1064744/,Horror,Thriller,,Nathan Phillips,Leigh Whannell,Bille Brown,0,0,0,0,92,3000000,370294
1120,Long Weekend,2008,5.1,,5523,R,https://imdb.com/title/tt1098356/,Drama,Horror,Thriller,Jim Caviezel,Claudia Karvan,Star,0,0,0,0,88,,
1121,House,2008,4.6,24        ,5509,R,https://imdb.com/title/tt0837796/,Horror,,,Reynaldo Rosales,Heidi Dippold,Michael Madsen,0,0,0,0,88,2500000,1141018
1122,Sleepwalking,2008,6.1,40        ,5496,R,https://imdb.com/title/tt0888693/,Drama,,,Charlize Theron,Nick Stahl,AnnaSophia Robb,0,0,0,0,101,,208995
1123,Goodbye Solo,2008,7.3,89        ,5488,R,https://imdb.com/title/tt1095442/,Drama,,,Souleymane Sy Savane,Red West,Diana Franco Galindo,0,0,4,8,91,,942209
1124,The Clique,2008,5.1,,5383,PG,https://imdb.com/title/tt1059905/,Comedy,Drama,Family,Elizabeth McLaughlin,Ellen Marlow,Sophie Anna Everhard,0,0,0,0,87,,
1125,Vinyan,2008,5.2,,5362,R,https://imdb.com/title/tt1029241/,Drama,Horror,Thriller,Emmanuelle Béart,Rufus Sewell,Petch Osathanugrah,0,0,2,3,96,4100000,156944
1126,The Square,2008,6.7,75        ,5361,R,https://imdb.com/title/tt1085507/,Crime,Drama,Thriller,David Roberts,Claire van der Boom,Joel Edgerton,0,0,2,15,105,,728903
1127,The Echo,2008,5.6,,5359,R,https://imdb.com/title/tt0897347/,Drama,Horror,Mystery,Jesse Bradford,Amelia Warner,Carlos Leon,0,0,0,0,,5000000,1508127
1128,Shuttle,2008,5.7,,5289,R,https://imdb.com/title/tt0880648/,Crime,Drama,Mystery,Tony Curran,Peyton List,Cameron Goodman,0,0,0,0,107,2400000,1925
1129,Dorothy,2008,6.0,,5279,R,https://imdb.com/title/tt1034306/,Drama,Horror,Mystery,Carice van Houten,Jenn Murray,David Wilmot,0,0,0,4,102,500000,2682733
1130,Sky Crawlers : l'Armée du Ciel,2008,6.8,,5261,PG-13,https://imdb.com/title/tt1056437/,Animation,Action,Adventure,Rinko Kikuchi,Ryô Kase,Shôsuke Tanihara,0,0,6,5,122,,5845516
1131,Birds of America,2008,6.1,,5213,R,https://imdb.com/title/tt1029134/,Comedy,Drama,,Matthew Perry,Ben Foster,Ginnifer Goodwin,0,0,0,0,85,,150278
1132,Disgrace,2008,6.5,71        ,5211,R,https://imdb.com/title/tt0445953/,Drama,,,John Malkovich,Natalie Becker,Jessica Haines,0,0,5,3,119,10000000,2551307
1133,More Than a Game,2008,7.6,59        ,5040,PG,https://imdb.com/title/tt1286821/,Documentary,Biography,Sport,LeBron James,Dru Joyce,Romeo Travis,0,0,0,4,105,,960387
1134,Strictly Sexual,2008,6.3,,5013,R,https://imdb.com/title/tt0494277/,Comedy,Drama,Romance,Amber Benson,Johann Urb,Kristen Kerr,0,0,0,0,100,,
1135,The Poker House,2008,6.4,,4945,R,https://imdb.com/title/tt1014806/,Drama,,,Jennifer Lawrence,Javon Johnson,Sophi Bairley,0,0,1,1,93,,
1136,Alone in the Dark II,2008,2.7,,4825,PG-13,https://imdb.com/title/tt0913951/,Fantasy,Horror,Thriller,Rick Yune,Rachel Specter,Lance Henriksen,0,0,0,0,87,4600000,133867
1137,The Horseman,2008,6.5,,4669,R,https://imdb.com/title/tt1060255/,Crime,Thriller,,Peter Marshall,Caroline Marohasy,Brad McMurray,0,0,0,2,96,,1993
1138,Is Anybody There?,2008,6.7,54        ,4616,PG-13,https://imdb.com/title/tt1130088/,Drama,,,Michael Caine,Bill Milner,Anne-Marie Duff,0,0,0,2,94,,3368300
1139,1968 Tunnel Rats,2008,4.7,,4574,R,https://imdb.com/title/tt0970462/,Action,Drama,War,Michael Paré,Wilson Bethel,Mitch Eakins,0,0,0,2,96,8000000,35402
1140,Sugar,2008,7.2,82        ,4561,R,https://imdb.com/title/tt0990413/,Drama,Sport,,Algenis Perez Soto,Jose Rijo,Walki Cuevas,0,0,2,7,114,,1144438
1141,Get Smart's Bruce and Lloyd Out of Control,2008,4.9,,4545,PG-13,https://imdb.com/title/tt1018723/,Action,Comedy,Romance,Masi Oka,Nate Torrence,Jayma Mays,0,0,0,1,72,,
1142,WarGames: The Dead Code,2008,4.6,,4513,PG-13,https://imdb.com/title/tt0865957/,Drama,Sci-Fi,Thriller,Matt Lanter,Amanda Walsh,Colm Feore,0,0,0,1,100,,
1143,Camille,2008,6.0,,4493,PG-13,https://imdb.com/title/tt0462219/,Comedy,Drama,Fantasy,Sienna Miller,James Franco,David Carradine,0,0,0,0,94,6000000,631318
1144,Pistol Whipped,2008,5.2,,4478,R,https://imdb.com/title/tt1014801/,Action,Crime,Drama,Steven Seagal,Paul Calderon,Renée Elise Goldsberry,0,0,0,0,100,7000000,89518
1145,Insanitarium,2008,5.0,,4422,R,https://imdb.com/title/tt1103984/,Horror,Thriller,,Jesse Metcalfe,Kiele Sanchez,Peter Stormare,0,0,0,0,89,3000000,
1146,Next Avengers: Heroes of Tomorrow,2008,6.3,,4407,PG,https://imdb.com/title/tt1259998/,Animation,Action,Family,Noah Crawford,Brenna O'Brien,Aidan Drummond,0,0,0,0,,,
1147,Deal,2008,5.4,35        ,4311,PG-13,https://imdb.com/title/tt0446676/,Comedy,Drama,Thriller,Burt Reynolds,Bret Harrison,Maria Mason,0,0,0,1,85,5000000,85076
1148,100 Million BC,2008,2.3,,4270,R,https://imdb.com/title/tt1136683/,Action,Adventure,Sci-Fi,Michael Gross,Christopher Atkins,Greg Evigan,0,0,0,0,85,,
1149,Jolene,2008,6.4,31        ,4264,R,https://imdb.com/title/tt0867334/,Drama,,,Jessica Chastain,Frances Fisher,Rupert Friend,0,0,0,2,121,,
1150,Baghead,2008,6.0,62        ,4181,R,https://imdb.com/title/tt0923600/,Comedy,Drama,Horror,Ross Partridge,Steve Zissis,Greta Gerwig,0,0,0,0,84,,140106
1151,Gardens of the Night,2008,6.9,43        ,4133,R,https://imdb.com/title/tt0833960/,Drama,,,Gillian Jacobs,John Malkovich,Ryan Simpkins,0,0,3,4,,2300000,11436
1152,Bathory: Countess of Blood,2008,5.9,,4126,R,https://imdb.com/title/tt0469640/,Biography,Drama,Fantasy,Anna Friel,Karel Roden,Vincent Regan,0,0,5,4,141,,7005528
1153,Killing Point,2008,3.9,,4104,R,https://imdb.com/title/tt1107859/,Action,Crime,Drama,Steven Seagal,Isaac Hayes,Holly Elissa,0,0,0,0,96,5000000,369752
1154,Home Movie,2008,5.6,,4085,R,https://imdb.com/title/tt1267319/,Drama,Horror,Thriller,Adrian Pasdar,Cady McClain,Amber Joy Williams,0,0,1,1,77,,
1155,American Teen,2008,6.4,66        ,4058,PG-13,https://imdb.com/title/tt0486259/,Documentary,,,Hannah Bailey,Jake Tusing,Megan Krizmanich,0,0,2,5,95,,1130270
1156,August,2008,5.3,39        ,4003,R,https://imdb.com/title/tt0470679/,Drama,,,Josh Hartnett,Naomie Harris,Adam Scott,0,0,0,0,88,3400000,12636
1157,Bachelor Party 2: The Last Temptation,2008,5.1,,3984,R,https://imdb.com/title/tt0954541/,Comedy,,,Josh Cooke,Harland Williams,Greg Pitts,0,0,0,0,104,6000000,
1158,Bart Got a Room,2008,5.6,57        ,3955,PG-13,https://imdb.com/title/tt0472050/,Comedy,,,Steven Kaplan,William H. Macy,Cheryl Hines,0,0,0,1,,2000000,53760
1159,War of the Worlds 2: The Next Wave,2008,2.0,,3923,R,https://imdb.com/title/tt1183733/,Action,Adventure,Horror,C. Thomas Howell,Christopher Reid,Kim Little,0,0,0,0,87,500000,
1160,Private Valentine: Blonde & Dangerous,2008,4.3,,3898,PG-13,https://imdb.com/title/tt1034320/,Adventure,Comedy,Drama,Jessica Simpson,Vivica A. Fox,Steve Guttenberg,0,0,0,0,98,30000000,103971
1161,Not Quite Hollywood: The Wild Untold Story of Ozploitation!,2008,7.7,76        ,3884,R,https://imdb.com/title/tt0996966/,Documentary,History,,Phillip Adams,Glory Annen,Christine Amor,0,0,1,2,103,,180957
1162,Senior Skip Day,2008,4.8,,3865,R,https://imdb.com/title/tt0849470/,Comedy,,,Gary Lundy,Larry Miller,Lea Thompson,0,0,0,0,92,10000000,
1163,Midnight Movie,2008,5.1,,3835,R,https://imdb.com/title/tt0981224/,Fantasy,Horror,Thriller,Rebekah Brandes,Daniel Bonjour,Greg Cirulnick,0,0,0,2,82,1000000,
1164,The Longshots,2008,5.4,52        ,3793,PG,https://imdb.com/title/tt1091751/,Biography,Comedy,Drama,Ice Cube,Keke Palmer,Tasha Smith,0,0,0,2,,23000000,11767866
1165,Standard Operating Procedure,2008,7.4,70        ,3780,R,https://imdb.com/title/tt0896866/,Documentary,Crime,War,Megan Ambuhl Graner,Javal Davis,Ken Davis,0,0,2,18,116,,324217
1166,Dream Boy,2008,6.2,,3769,R,https://imdb.com/title/tt0889595/,Drama,Romance,,Stephan Bender,Thomas Jay Ryan,Diana Scarwid,0,0,0,2,90,1200000,6534
1167,Kingdom of War: Le royaume des guerriers,2008,5.9,,3741,R,https://imdb.com/title/tt1186803/,Action,Drama,History,Kelly Chen,Donnie Yen,Leon Lai,0,0,0,4,99,,9323473
1168,Adam Resurrected,2008,6.3,58        ,3734,R,https://imdb.com/title/tt0479341/,Drama,War,,Jeff Goldblum,Willem Dafoe,Cristian Motiu,0,0,0,1,106,10000000,82349
1169,Trailer Park of Terror,2008,5.2,,3712,R,https://imdb.com/title/tt0892109/,Horror,,,Nichole Hiltz,Lew Temple,Jeanette Brox,0,0,0,1,98,3250000,
1170,Afterwards,2008,5.8,,3697,R,https://imdb.com/title/tt0940580/,Drama,Mystery,Thriller,Romain Duris,John Malkovich,Evangeline Lilly,0,0,0,1,107,15400000,3862534
1171,Conspiracy,2008,4.6,,3685,R,https://imdb.com/title/tt1043838/,Action,Drama,Mystery,Val Kilmer,Gary Cole,Jennifer Esposito,0,0,0,0,90,8000000,
1172,Stone of Destiny,2008,6.8,,3662,PG,https://imdb.com/title/tt1037156/,Adventure,Comedy,Crime,Charlie Cox,Kate Mara,Stephen McCole,0,0,3,6,96,6000000,347045
1173,Return to Sleepaway Camp,2008,4.2,,3626,R,https://imdb.com/title/tt0382943/,Comedy,Horror,Mystery,Vincent Pastore,Michael Gibney,Paul DeAngelo,0,0,0,0,86,4000000,
1174,Blackout,2008,5.0,,3605,R,https://imdb.com/title/tt0844666/,Horror,Mystery,Thriller,Amber Tamblyn,Aidan Gillen,Armie Hammer,0,0,0,0,120,,
1175,Nothing Like the Holidays,2008,6.1,50        ,3592,PG-13,https://imdb.com/title/tt1151915/,Comedy,Drama,Romance,John Leguizamo,Freddy Rodríguez,Debra Messing,0,0,1,4,98,,7519490
1176,Tortured,2008,5.8,,3505,R,https://imdb.com/title/tt1029167/,Action,Crime,Thriller,Laurence Fishburne,James Cromwell,Kevin Pollak,0,0,0,0,107,,
1177,The Art of War II: Betrayal,2008,4.3,,3501,R,https://imdb.com/title/tt1233571/,Action,Thriller,,Wesley Snipes,Lochlyn Munro,Athena Karkanis,0,0,0,1,,13300000,61773
1178,Middle of Nowhere,2008,6.5,,3480,R,https://imdb.com/title/tt1032817/,Comedy,Drama,Romance,Eva Amurri Martino,Anton Yelchin,Willa Holland,0,0,0,1,95,,
1179,Blonde and Blonder,2008,2.8,,3446,PG-13,https://imdb.com/title/tt0893509/,Comedy,Crime,,Pamela Anderson,Denise Richards,Emmanuelle Vaugier,0,0,0,0,95,8000000,779273
1180,Ichi,2008,6.6,,3425,R,https://imdb.com/title/tt1060256/,Action,Crime,Drama,Haruka Ayase,Shidô Nakamura,Yôsuke Kubozuka,0,0,0,1,120,,4382564
1181,Coco Chanel,2008,6.9,,3410,PG,https://imdb.com/title/tt1094661/,Biography,Drama,,Daria Baykalova,Barbora Bobulova,Brigitte Boucher,0,1,2,6,139,,
1182,Asylum,2008,4.1,,3378,R,https://imdb.com/title/tt0804443/,Horror,Thriller,,Sarah Roemer,Jake Muxworthy,Mark Rolston,0,0,0,0,93,9000000,
1183,My Talks with Dean Spanley,2008,7.2,,3285,PG,https://imdb.com/title/tt1135968/,Comedy,Drama,,Jeremy Northam,Sam Neill,Bryan Brown,0,0,7,8,100,,1455824
1184,Columbus Day,2008,5.3,,3236,R,https://imdb.com/title/tt1015976/,Crime,Drama,Thriller,Val Kilmer,Bobb'e J. Thompson,Richard Edson,0,0,0,0,90,7000000,
1185,The Deal,2008,5.6,,3233,R,https://imdb.com/title/tt0848281/,Comedy,Romance,,William H. Macy,Meg Ryan,LL Cool J,0,0,0,0,100,,207405
1186,Finding Amanda,2008,5.5,51        ,3190,R,https://imdb.com/title/tt0889134/,Comedy,Drama,,Matthew Broderick,Brittany Snow,Maura Tierney,0,0,0,3,96,,77410
1187,Skin,2008,6.9,62        ,3159,PG-13,https://imdb.com/title/tt0964586/,Biography,Drama,,Sophie Okonedo,Sam Neill,Alice Krige,0,0,14,9,107,,351283
1188,Dakota Skye,2008,6.6,,3151,R,https://imdb.com/title/tt0907848/,Drama,Romance,,Scott F. Anderson,Matt Baker,Eileen Seton,0,0,0,2,,150000,
1189,$9.99,2008,6.7,68        ,3124,R,https://imdb.com/title/tt0790799/,Animation,Drama,Fantasy,Geoffrey Rush,Anthony LaPaglia,Samuel Johnson,0,0,3,4,78,,708354
1190,No Man's Land: The Rise of Reeker,2008,4.8,,3107,R,https://imdb.com/title/tt1090671/,Horror,Thriller,,Michael Muhney,Stephen Martines,Lew Temple,0,0,0,1,88,2000000,99499
1191,Adoration,2008,6.3,64        ,3096,R,https://imdb.com/title/tt1074929/,Drama,Romance,,Devon Bostick,Rachel Blanchard,Louca Tassone,0,0,3,9,101,4700000,384659
1192,Trucker,2008,6.6,61        ,3074,R,https://imdb.com/title/tt1087527/,Drama,,,Michelle Monaghan,Nathan Fillion,Benjamin Bratt,0,0,5,1,,2000000,52429
1193,$5 a Day,2008,6.3,,3073,PG-13,https://imdb.com/title/tt1024733/,Comedy,Drama,,Christopher Walken,Alessandro Nivola,Sharon Stone,0,0,0,0,90,,
1194,The Gamers: Dorkness Rising,2008,7.4,,3057,PG,https://imdb.com/title/tt0447166/,Action,Adventure,Comedy,Nathan Rice,Carol Roscoe,Brian S. Lewis,0,0,0,1,105,,
1195,Stag Night,2008,4.8,,3040,R,https://imdb.com/title/tt1082599/,Horror,Thriller,,Kip Pardue,Vinessa Shaw,Breckin Meyer,0,0,0,0,84,1500000,45927
1196,The Mysteries of Pittsburgh,2008,5.4,38        ,3034,R,https://imdb.com/title/tt0768218/,Adventure,Comedy,Drama,Jon Foster,Peter Sarsgaard,Sienna Miller,0,0,0,1,95,,80283
1197,Sky Kids,2008,6.9,,3004,PG-13,https://imdb.com/title/tt0357668/,Action,Adventure,Drama,Jesse James,Reiley McClendon,Stephen Baldwin,0,0,21,1,118,,144680
1198,The Last Word,2008,6.2,,2953,R,https://imdb.com/title/tt0876233/,Drama,Romance,,Wes Bentley,Winona Ryder,Ray Romano,0,0,0,1,90,,8298
1199,Dragonlance: Dragons of Autumn Twilight,2008,4.9,,2943,PG-13,https://imdb.com/title/tt0825245/,Animation,Action,Adventure,Michael Rosenbaum,Kiefer Sutherland,Lucy Lawless,0,0,0,0,,,
1200,The Guitar,2008,6.5,,2894,R,https://imdb.com/title/tt0942891/,Drama,Music,Romance,Saffron Burrows,Isaach De Bankolé,Paz de la Huerta,0,0,0,3,95,,
1201,Just Add Water,2008,5.6,,2859,R,https://imdb.com/title/tt0790723/,Comedy,Romance,,Dylan Walsh,Jonah Hill,Justin Long,0,0,1,1,,625000,
1202,Jack and Jill vs. the World,2008,5.5,,2836,PG-13,https://imdb.com/title/tt0475252/,Comedy,Drama,Romance,Freddie Prinze Jr.,Taryn Manning,Peter Stebbings,0,0,0,0,,4000000,
1203,The Merry Gentleman,2008,6.5,55        ,2832,R,https://imdb.com/title/tt0967945/,Crime,Drama,Thriller,Michael Keaton,Kelly Macdonald,Bobby Cannavale,0,0,3,1,110,5000000,347977
1204,Delgo,2008,4.3,27        ,2827,PG,https://imdb.com/title/tt0361500/,Animation,Adventure,Comedy,Freddie Prinze Jr.,Val Kilmer,Anne Bancroft,0,0,0,0,94,40000000,694782
1205,Seventh Moon,2008,4.6,,2771,R,https://imdb.com/title/tt1052040/,Horror,Thriller,,Amy Smart,Dennis Chan,Tim Chiou,0,0,0,0,87,,
1206,Loaded,2008,4.5,,2764,R,https://imdb.com/title/tt0893406/,Action,Crime,Drama,Jesse Metcalfe,Corey Large,Monica Keena,0,0,0,0,,15000000,
1207,The Cutting Edge 3: Chasing the Dream,2008,6.2,,2711,PG-13,https://imdb.com/title/tt1110626/,Comedy,Drama,Romance,Matt Lanter,Francia Raisa,Sarah Gadon,0,0,0,0,91,,
1208,Smother,2008,4.7,36        ,2698,PG-13,https://imdb.com/title/tt0867591/,Comedy,Drama,,Dax Shepard,Liv Tyler,Diane Keaton,0,0,0,0,,8000000,1851790
1209,Freakdog,2008,5.0,,2675,R,https://imdb.com/title/tt1185264/,Fantasy,Horror,Sci-Fi,Arielle Kebbel,Sarah Carter,Stephen Dillane,0,0,0,1,82,3000000,
1210,Killer Movie,2008,4.5,,2653,R,https://imdb.com/title/tt0988083/,Comedy,Horror,Mystery,Paul Wesley,Kaley Cuoco,Gloria Votsis,0,0,0,0,93,2000000,
1211,Faubourg 36,2008,6.5,40        ,2627,PG-13,https://imdb.com/title/tt0948535/,Drama,Music,Musical,Gérard Jugnot,Clovis Cornillac,Kad Merad,0,1,3,6,120,,12940622
1212,Miss Conception,2008,4.6,33        ,2608,R,https://imdb.com/title/tt0985593/,Comedy,Romance,,Heather Graham,Mia Kirshner,Orlando Seale,0,0,0,0,104,6000000,569206
1213,Carver,2008,4.5,,2595,R,https://imdb.com/title/tt1001333/,Horror,,,Natasha Charles Parker,Erik Fones,Matt Carmody,0,0,0,1,,,
1214,Linewatch,2008,5.5,,2579,R,https://imdb.com/title/tt1047832/,Crime,Drama,Thriller,Cuba Gooding Jr.,Omari Hardwick,Evan Ross,0,0,0,0,90,5000000,
1215,Le secret du monde englouti,2008,4.0,,2575,PG-13,https://imdb.com/title/tt1198403/,Action,Adventure,Sci-Fi,James Brolin,Ian Somerhalder,Bettina Zimmermann,0,0,0,0,90,6400000,
1216,The Wrecking Crew!,2008,7.6,67        ,2571,PG,https://imdb.com/title/tt1185418/,Documentary,Music,,Denny Tedesco,Brian Wilson,Dick Clark,0,0,1,5,95,,801606
1217,The Crew,2008,5.9,,2569,R,https://imdb.com/title/tt1071880/,Action,Crime,Drama,Scot Williams,Kenny Doughty,Cordelia Bugeja,0,0,0,0,123,3600000,
