,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
2860,Initiation: Silent Night Deadly Night 4,1990,3.9,,1541,R,https://imdb.com/title/tt0100618/,Horror,,,Clint Howard,Neith Hunter,Tommy Hinkley,0,0,0,0,90,,
2861, Mr. Bean,1990–1995,8.9,,1490,PG,https://imdb.com/title/tt0096657/,Comedy,Family,,Rowan Atkinson,Robin Driscoll,Matilda Ziegler,193,0,4,8,350,,
2862,Where the Heart Is,1990,6.0,,1462,R,https://imdb.com/title/tt0100924/,Comedy,Drama,,Dabney Coleman,Uma Thurman,Joanna Cassidy,0,0,1,1,107,15000000,1106475
2863,The Forbidden Dance,1990,3.9,,1462,PG-13,https://imdb.com/title/tt0099595/,Drama,Music,Romance,Laura Harring,Jeff James,Barbra Brighton,0,0,0,1,97,,1823154
2864,Baby Blood,1990,5.9,,1456,R,https://imdb.com/title/tt0096871/,Horror,,,Emmanuelle Escourrou,Christian Sinniger,Jean-François Gallotte,0,0,0,0,88,1000000,
2865,The King of the Kickboxers,1990,5.9,,1434,R,https://imdb.com/title/tt0102217/,Action,Crime,Sport,Loren Avedon,Richard Jaeckel,Don Stroud,0,0,0,0,99,,
2866,Xtro II,1990,3.3,,1419,R,https://imdb.com/title/tt0100975/,Action,Horror,Sci-Fi,Jan-Michael Vincent,Paul Koslo,Tara Buckman,0,0,0,0,,,
2867,The Willies,1990,5.1,,1381,PG-13,https://imdb.com/title/tt0103268/,Horror,Comedy,,Sean Astin,Jason Horst,Joshua John Miller,0,0,0,0,92,,
2868,Flesh Gordon Meets the Cosmic Cheerleaders,1990,3.6,,1364,R,https://imdb.com/title/tt0097365/,Comedy,Sci-Fi,,Vince Murdocco,Robyn Kelly,Tony Travis,0,0,0,0,102,1500000,
2869,Mirror Mirror,1990,5.6,,1353,R,https://imdb.com/title/tt0100156/,Horror,Thriller,,Karen Black,Yvonne De Carlo,William Sanderson,0,0,0,0,104,,
2870,Meridian,1990,5.1,,1312,R,https://imdb.com/title/tt0100139/,Horror,,,Sherilyn Fenn,Malcolm Jamieson,Charlie Spradling,0,0,0,1,85,,
2871,The Fourth War,1990,5.6,57        ,1310,R,https://imdb.com/title/tt0099606/,Drama,Thriller,,Roy Scheider,Jürgen Prochnow,Tim Reid,0,0,0,0,91,22000000,1305887
2872,Alienator,1990,3.2,,1308,R,https://imdb.com/title/tt0096786/,Action,Sci-Fi,,Jan-Michael Vincent,John Phillip Law,Ross Hagen,0,0,0,0,93,,
2873,Bullseye!,1990,4.6,,1252,PG-13,https://imdb.com/title/tt0101518/,Comedy,Crime,,Michael Caine,Roger Moore,Sally Kirkland,0,0,0,0,,15000000,
2874,Funny About Love,1990,5.0,,1250,PG-13,https://imdb.com/title/tt0099623/,Comedy,Romance,,Gene Wilder,Christine Lahti,Mary Stuart Masterson,0,0,0,0,101,,8141292
2875,The Rainbow Thief,1990,5.9,,1236,R,https://imdb.com/title/tt0100456/,Fantasy,Drama,,Peter O'Toole,Omar Sharif,Christopher Lee,0,0,0,0,87,10000000,
2876, Mr. Bean,1990–1995,8.9,,1220,PG,https://imdb.com/title/tt0096657/,Comedy,Family,,Rowan Atkinson,Robin Driscoll,Matilda Ziegler,193,0,4,8,350,,
2877,Def by Temptation,1990,4.6,,1213,R,https://imdb.com/title/tt0099395/,Horror,,,James Bond III,Kadeem Hardison,Bill Nunn,0,0,0,1,95,,2218579
2878,The Shrimp on the Barbie,1990,5.7,,1152,PG-13,https://imdb.com/title/tt0100608/,Comedy,,,Cheech Marin,Emma Samms,Vernon Wells,0,0,0,0,90,,
2879,The Last of the Finest,1990,5.8,,1144,R,https://imdb.com/title/tt0099991/,Action,Crime,Drama,Brian Dennehy,Joe Pantoliano,Jeff Fahey,0,0,0,1,106,12000000,1531489
2880,Uranus,1990,7.1,,1143,R,https://imdb.com/title/tt0100851/,Comedy,Drama,,Philippe Noiret,Gérard Depardieu,Michel Blanc,0,0,1,7,,,
2881,Love at Large,1990,5.7,,1132,R,https://imdb.com/title/tt0100065/,Comedy,Drama,Mystery,Tom Berenger,Elizabeth Perkins,Anne Archer,0,0,0,0,97,,1436308
2882,Impulse,1990,5.6,,1123,R,https://imdb.com/title/tt0099832/,Crime,Drama,Thriller,Theresa Russell,Jeff Fahey,George Dzundza,0,0,0,0,109,9000000,2544504
2883,Roller Coaster Rabbit,1990,7.5,,1087,PG,https://imdb.com/title/tt0100510/,Animation,Short,Comedy,Charles Fleischer,Kathleen Turner,April Winchell,0,0,0,0,7,,
2884,The Invisible Maniac,1990,3.9,,1084,R,https://imdb.com/title/tt0099856/,Comedy,Horror,Sci-Fi,Noel Peters,Savannah,Stephanie Blake,0,0,0,0,86,,
2885,Zapped Again!,1990,4.5,,1052,R,https://imdb.com/title/tt0101005/,Comedy,Sci-Fi,,Todd Eric Andrews,Kelli Williams,Reed Rudy,0,0,0,0,,,
2886,China O'Brien,1990,5.2,,1049,R,https://imdb.com/title/tt0099260/,Action,,,Cynthia Rothrock,Richard Norton,Keith Cooke,0,0,0,0,,,
2887,Everybody Wins,1990,5.1,,1028,R,https://imdb.com/title/tt0099520/,Drama,Mystery,Thriller,Debra Winger,Nick Nolte,Will Patton,0,0,0,1,97,19000000,1372350
2888,Book of Love,1990,6.2,,1008,R,https://imdb.com/title/tt0099166/,Comedy,Romance,,Chris Young,Keith Coogan,Aeryk Egan,0,0,0,1,,,1382259
2889,Far Out Man,1990,5.1,,995,R,https://imdb.com/title/tt0099546/,Comedy,,,Tommy Chong,C. Thomas Howell,Rae Dawn Chong,0,0,0,1,81,,
2890,Jekyll & Hyde,1990,6.2,,993,PG-13,https://imdb.com/title/tt0099875/,Horror,Thriller,,Michael Caine,Cheryl Ladd,Joss Ackland,0,1,,,96,,
2891,Death in Brunswick,1990,6.6,,981,R,https://imdb.com/title/tt0101692/,Comedy,Crime,Thriller,Sam Neill,Zoe Carides,John Clarke,0,0,1,5,109,,
2892,Crossing the Line,1990,5.8,,979,R,https://imdb.com/title/tt0099136/,Crime,Drama,Sport,Kenny Ireland,Liam Neeson,Joanne Whalley,0,0,0,0,116,,59227
2893,Crash and Burn,1990,5.1,,977,R,https://imdb.com/title/tt0099313/,Horror,Sci-Fi,,Paul Ganus,Megan Ward,Ralph Waite,0,0,0,1,85,1000000,
2894,Fear,1990,6.1,,964,R,https://imdb.com/title/tt0099557/,Mystery,Thriller,,Ally Sheedy,Lauren Hutton,Michael O'Keefe,0,0,0,1,90,,
2895,Lambada,1990,3.3,,961,PG,https://imdb.com/title/tt0099969/,Drama,,,J. Eddie Peck,Melora Hardin,Adolfo Quinones,0,0,0,0,104,,4263112
2896,A Gnome Named Gnorm,1990,4.7,,946,PG,https://imdb.com/title/tt0109912/,Adventure,Family,Fantasy,Anthony Michael Hall,Jerry Orbach,Claudia Christian,0,0,0,0,84,,
2897,Why Me?,1990,6.2,,944,R,https://imdb.com/title/tt0100931/,Action,Adventure,Comedy,Christopher Lambert,Kim Greist,Christopher Lloyd,0,0,0,0,87,,83882
2898,Shadowzone,1990,5.2,,913,R,https://imdb.com/title/tt0100586/,Horror,Sci-Fi,,Louise Fletcher,David Beecroft,James Hong,0,0,0,0,88,,
2899,Martial Law,1990,4.7,,908,R,https://imdb.com/title/tt0104822/,Action,Crime,,Chad McQueen,Cynthia Rothrock,David Carradine,0,0,0,0,89,,
2900,If the Shoe Fits,1990,5.4,,907,PG,https://imdb.com/title/tt0099826/,Comedy,Romance,,Rob Lowe,Jennifer Grey,Élisabeth Vitali,0,0,0,0,86,,
2901,Mister Johnson,1990,6.4,,906,PG-13,https://imdb.com/title/tt0102458/,Drama,,,Pierce Brosnan,Edward Woodward,Maynard Eziashi,0,0,1,1,101,,1464242
2902,Strangers in Good Company,1990,7.7,,904,PG,https://imdb.com/title/tt0102993/,Drama,,,Alice Diabo,Constance Garneau,Beth Webber,0,0,4,5,101,,
2903,Watchers II,1990,4.1,,903,R,https://imdb.com/title/tt0100904/,Horror,Sci-Fi,,Marc Singer,Tracy Scoggins,Jonathan Farwell,0,0,0,0,101,,
2904,A Cry in the Wild,1990,5.5,,901,PG,https://imdb.com/title/tt0099327/,Action,Adventure,Thriller,Jared Rushton,Ned Beatty,Pamela Sue Martin,0,0,0,1,82,,1494969
2905,Fire Ice & Dynamite,1990,4.0,,897,PG,https://imdb.com/title/tt0099564/,Action,Comedy,Sport,Roger Moore,Shari Belafonte,Simon Shepherd,0,0,0,0,106,21500000,
2906,Heaven and Earth,1990,7.0,,891,PG-13,https://imdb.com/title/tt0099753/,Action,Adventure,Drama,Takaaki Enoki,Masahiko Tsugawa,Atsuko Asano,0,0,1,6,104,42000000,
2907,Guns,1990,4.2,,890,R,https://imdb.com/title/tt0099720/,Action,,,Erik Estrada,Dona Speir,Roberta Vasquez,0,0,0,0,96,,
2908,Grim Prairie Tales,1990,5.4,,882,R,https://imdb.com/title/tt0099704/,Horror,Western,,James Earl Jones,Brad Dourif,Will Hare,0,0,0,0,86,,
2909,Indiana Jones and the Last Crusade,1989,8.2,65        ,670923,PG-13,https://imdb.com/title/tt0097576/,Action,Adventure,,Harrison Ford,Sean Connery,Alison Doody,120,1,7,22,127,48000000,474310887
2910,Back to the Future Part II,1989,7.8,57        ,460788,PG,https://imdb.com/title/tt0096874/,Adventure,Comedy,Sci-Fi,Michael J. Fox,Christopher Lloyd,Lea Thompson,0,1,9,8,108,40000000,338936043
2911,Dead Poets Society,1989,8.1,79        ,405597,PG,https://imdb.com/title/tt0097165/,Comedy,Drama,,Robin Williams,Robert Sean Leonard,Ethan Hawke,215,1,19,18,128,16400000,235860116
2912,Batman,1989,7.5,69        ,329343,PG-13,https://imdb.com/title/tt0096895/,Action,Adventure,,Michael Keaton,Jack Nicholson,Kim Basinger,0,1,8,26,126,35000000,411556825
2913,When Harry Met Sally...,1989,7.6,76        ,188557,R,https://imdb.com/title/tt0098635/,Comedy,Drama,Romance,Billy Crystal,Meg Ryan,Carrie Fisher,0,1,4,16,95,16000000,93083444
2914,Ghostbusters II,1989,6.6,56        ,177709,PG,https://imdb.com/title/tt0097428/,Action,Comedy,Fantasy,Bill Murray,Dan Aykroyd,Sigourney Weaver,0,0,2,1,108,37000000,215394738
2915,The Abyss,1989,7.6,62        ,158497,PG-13,https://imdb.com/title/tt0096754/,Adventure,Drama,Mystery,Ed Harris,Mary Elizabeth Mastrantonio,Michael Biehn,0,1,8,15,140,70000000,90000098
2916,Lethal Weapon 2,1989,7.2,70        ,157468,R,https://imdb.com/title/tt0097733/,Action,Crime,Thriller,Mel Gibson,Danny Glover,Joe Pesci,0,1,1,1,114,28000000,227853986
2917,National Lampoon's Christmas Vacation,1989,7.6,49        ,147633,PG-13,https://imdb.com/title/tt0097958/,Comedy,,,Chevy Chase,Beverly D'Angelo,Juliette Lewis,0,0,0,0,97,27000000,72705146
2918,Honey I Shrunk the Kids,1989,6.3,63        ,138376,PG,https://imdb.com/title/tt0097523/,Adventure,Comedy,Family,Rick Moranis,Matt Frewer,Marcia Strassman,0,1,1,10,93,18000000,222724172
2919,Glory,1989,7.8,78        ,117629,R,https://imdb.com/title/tt0097441/,Biography,Drama,History,Matthew Broderick,Denzel Washington,Cary Elwes,0,3,11,18,122,18000000,26979166
2920,Bill & Ted's Excellent Adventure,1989,6.9,50        ,107048,PG,https://imdb.com/title/tt0096928/,Adventure,Comedy,Music,Keanu Reeves,Alex Winter,George Carlin,0,0,0,3,90,10000000,40485039
2921,Field of Dreams,1989,7.5,57        ,104823,PG,https://imdb.com/title/tt0097351/,Drama,Family,Fantasy,Kevin Costner,James Earl Jones,Ray Liotta,0,3,7,10,107,,84431625
2922,Driving Miss Daisy,1989,7.4,81        ,95855,PG,https://imdb.com/title/tt0097239/,Drama,,,Morgan Freeman,Jessica Tandy,Dan Aykroyd,0,4,17,24,99,7500000,145793296
2923,Born on the Fourth of July,1989,7.2,75        ,95179,R,https://imdb.com/title/tt0096969/,Biography,Drama,War,Tom Cruise,Bryan Larkin,Raymond J. Barry,0,2,13,25,145,14000000,161001698
2924,Tango & Cash,1989,6.4,41        ,93451,R,https://imdb.com/title/tt0098439/,Action,Comedy,Crime,Sylvester Stallone,Kurt Russell,Teri Hatcher,0,0,0,3,104,55000000,63408614
2925,Licence to Kill,1989,6.6,58        ,91399,PG-13,https://imdb.com/title/tt0097742/,Action,Adventure,Thriller,Timothy Dalton,Robert Davi,Carey Lowell,0,0,0,1,133,32000000,156167015
2926,Pet Sematary,1989,6.6,38        ,91277,R,https://imdb.com/title/tt0098084/,Horror,Thriller,,Dale Midkiff,Denise Crosby,Fred Gwynne,0,0,1,5,103,11500000,57469467
2927,Heathers,1989,7.2,72        ,84861,R,https://imdb.com/title/tt0097493/,Comedy,Crime,,Winona Ryder,Christian Slater,Shannen Doherty,0,0,3,11,103,3000000,1163969
2928,Do the Right Thing,1989,7.9,92        ,83438,R,https://imdb.com/title/tt0097216/,Comedy,Drama,,Danny Aiello,Ossie Davis,Ruby Dee,0,2,20,15,120,6500000,37346892
2929,Uncle Buck,1989,7.0,51        ,81750,PG,https://imdb.com/title/tt0098554/,Comedy,,,John Candy,Macaulay Culkin,Jean Louisa Kelly,0,0,0,0,100,15000000,79258538
2930,Say Anything...,1989,7.3,85        ,80596,PG-13,https://imdb.com/title/tt0098258/,Comedy,Drama,Romance,John Cusack,Ione Skye,John Mahoney,0,0,1,3,100,,21515196
2931,Look Who's Talking,1989,5.9,51        ,75547,PG-13,https://imdb.com/title/tt0097778/,Comedy,,,John Travolta,Kirstie Alley,Olympia Dukakis,0,0,5,2,93,7500000,296999813
2932,The 'Burbs,1989,6.9,45        ,65793,PG,https://imdb.com/title/tt0096734/,Comedy,Mystery,Thriller,Tom Hanks,Bruce Dern,Carrie Fisher,0,0,0,1,102,18000000,49101993
2933,My Left Foot,1989,7.9,97        ,65432,R,https://imdb.com/title/tt0097937/,Biography,Drama,,Daniel Day-Lewis,Brenda Fricker,Alison Whelan,0,2,21,20,103,600000,14743391
2934,Turner & Hooch,1989,6.2,36        ,62206,PG,https://imdb.com/title/tt0098536/,Comedy,Crime,Drama,Tom Hanks,Mare Winningham,Craig T. Nelson,0,0,1,1,97,13000000,71079915
2935,Road House,1989,6.6,36        ,60207,R,https://imdb.com/title/tt0098206/,Action,Thriller,,Patrick Swayze,Kelly Lynch,Sam Elliott,0,0,0,5,114,17000000,30050028
2936,Major League,1989,7.2,62        ,60202,R,https://imdb.com/title/tt0097815/,Comedy,Sport,,Tom Berenger,Charlie Sheen,Corbin Bernsen,0,0,0,1,107,11000000,49797148
2937,Star Trek V: The Final Frontier,1989,5.5,43        ,54509,PG,https://imdb.com/title/tt0098382/,Action,Adventure,Fantasy,William Shatner,Leonard Nimoy,DeForest Kelley,0,0,4,3,107,27800000,52210049
2938,Crimes and Misdemeanors,1989,7.9,77        ,53096,PG-13,https://imdb.com/title/tt0097123/,Comedy,Drama,,Martin Landau,Woody Allen,Bill Bernstein,0,3,16,22,104,19000000,18254702
2939,Kickboxer,1989,6.5,33        ,48355,R,https://imdb.com/title/tt0097659/,Action,Sport,Thriller,Jean-Claude Van Damme,Dennis Alexio,Dennis Chan,0,0,0,0,97,1500000,14697005
2940,Sex Lies and Videotape,1989,7.2,86        ,48165,R,https://imdb.com/title/tt0098724/,Drama,,,James Spader,Andie MacDowell,Peter Gallagher,0,1,15,22,100,1200000,24741667
2941,Black Rain,1989,6.7,56        ,47930,R,https://imdb.com/title/tt0096933/,Action,Crime,Thriller,Michael Douglas,Andy Garcia,Ken Takakura,0,2,1,2,125,30000000,134212055
2942,Weekend at Bernie's,1989,6.4,32        ,46979,PG-13,https://imdb.com/title/tt0098627/,Adventure,Comedy,Crime,Andrew McCarthy,Jonathan Silverman,Catherine Mary Stewart,0,0,0,1,97,,30218387
2943,See No Evil Hear No Evil,1989,6.9,44        ,46963,R,https://imdb.com/title/tt0098282/,Comedy,Crime,,Richard Pryor,Gene Wilder,Joan Severance,0,0,0,0,103,18000000,46908987
2944,The Karate Kid Part III,1989,5.2,36        ,46881,PG,https://imdb.com/title/tt0097647/,Action,Drama,Family,Ralph Macchio,Pat Morita,Robyn Lively,0,0,0,5,112,,38956288
2945,The War of the Roses,1989,6.8,79        ,46749,R,https://imdb.com/title/tt0098621/,Comedy,Romance,,Michael Douglas,Kathleen Turner,Danny DeVito,0,3,2,6,116,26000000,160188546
2946,Steel Magnolias,1989,7.3,56        ,45434,PG,https://imdb.com/title/tt0098384/,Comedy,Drama,Romance,Shirley MacLaine,Olympia Dukakis,Sally Field,0,1,2,6,117,15000000,96759512
2947,The Killer,1989,7.8,82        ,44701,R,https://imdb.com/title/tt0097202/,Action,Crime,Drama,Yun-Fat Chow,Danny Lee,Sally Yeh,0,0,2,6,111,,
2948,Parenthood,1989,7.0,82        ,43380,PG-13,https://imdb.com/title/tt0098067/,Comedy,Drama,,Steve Martin,Mary Steenburgen,Dianne Wiest,0,2,4,12,124,20000000,126297830
2949,Casualties of War,1989,7.1,75        ,39857,R,https://imdb.com/title/tt0097027/,Crime,Drama,War,Michael J. Fox,Sean Penn,Don Harvey,0,1,1,4,113,22500000,18671317
2950,A Nightmare on Elm Street 5: The Dream Child,1989,5.2,54        ,39327,R,https://imdb.com/title/tt0097981/,Fantasy,Horror,,Robert Englund,Lisa Wilcox,Kelly Jo Minter,0,0,3,2,89,6000000,22168359
2951,Lock Up,1989,6.4,52        ,37099,R,https://imdb.com/title/tt0097770/,Action,Crime,Drama,Sylvester Stallone,Donald Sutherland,John Amos,0,0,0,3,109,24000000,22099847
2952,Sea of Love,1989,6.8,66        ,36765,R,https://imdb.com/title/tt0098273/,Crime,Drama,Mystery,Al Pacino,Ellen Barkin,John Goodman,0,1,,,113,19000000,110879513
2953,Dead Calm,1989,6.8,70        ,35562,R,https://imdb.com/title/tt0097162/,Horror,Thriller,,Nicole Kidman,Sam Neill,Billy Zane,0,0,5,6,96,10400000,7825009
2954,Halloween 5: The Revenge of Michael Myers,1989,5.2,28        ,33232,R,https://imdb.com/title/tt0097474/,Horror,Thriller,,Donald Pleasence,Danielle Harris,Ellie Cornell,0,0,0,1,96,5000000,11642254
2955,Friday the 13th Part VIII: Jason Takes Manhattan,1989,4.6,14        ,32111,R,https://imdb.com/title/tt0097388/,Adventure,Horror,Thriller,Jensen Daggett,Kane Hodder,Todd Caldecott,0,0,0,2,100,5000000,14343976
2956,Drugstore Cowboy,1989,7.3,82        ,31316,R,https://imdb.com/title/tt0097240/,Crime,Drama,,Matt Dillon,Kelly Lynch,James Le Gros,0,0,12,11,101,2500000,4729352
2957,K-9,1989,6.0,44        ,30766,PG-13,https://imdb.com/title/tt0097637/,Action,Comedy,Crime,Jim Belushi,Mel Harris,Kevin Tighe,0,0,0,0,101,17000000,78247647
2958,Cyborg,1989,5.1,24        ,28286,R,https://imdb.com/title/tt0097138/,Action,Sci-Fi,Thriller,Jean-Claude Van Damme,Deborah Richter,Vincent Klyn,0,0,0,0,86,500000,10166459
2959,Henry V,1989,7.5,83        ,27578,PG-13,https://imdb.com/title/tt0097499/,Action,Biography,Drama,Kenneth Branagh,Derek Jacobi,Simon Shepherd,0,1,10,13,137,9000000,10161099
2960,Police Academy 6: City Under Siege,1989,4.5,16        ,27472,PG,https://imdb.com/title/tt0098105/,Comedy,Crime,,Bubba Smith,David Graf,Michael Winslow,0,0,0,0,84,12000000,11567217
2961,Always,1989,6.4,50        ,27208,PG,https://imdb.com/title/tt0096794/,Drama,Fantasy,Romance,Richard Dreyfuss,Holly Hunter,Brad Johnson,0,0,0,3,122,31000000,74134790
2962,Roger & Me,1989,7.4,70        ,25291,R,https://imdb.com/title/tt0098213/,Documentary,,,Michael Moore,Roger B. Smith,Rhonda Britton,0,0,0,14,91,160000,7706368
2963,UHF,1989,7.0,32        ,25150,PG-13,https://imdb.com/title/tt0098546/,Comedy,,,'Weird Al' Yankovic,Victoria Jackson,Kevin McCarthy,0,0,0,0,97,5000000,6157157
2964,Mystery Train,1989,7.6,80        ,24551,R,https://imdb.com/title/tt0097940/,Comedy,Crime,Drama,Masatoshi Nagase,Yûki Kudô,Screamin' Jay Hawkins,0,0,1,8,110,2800000,1544973
2965,The Fabulous Baker Boys,1989,6.8,85        ,21195,R,https://imdb.com/title/tt0097322/,Comedy,Drama,Music,Jeff Bridges,Michelle Pfeiffer,Beau Bridges,0,4,14,13,114,13000000,18428904
2966,We're No Angels,1989,6.2,48        ,21110,PG-13,https://imdb.com/title/tt0098625/,Comedy,Crime,,Robert De Niro,Sean Penn,Demi Moore,0,0,0,0,106,20000000,10555348
2967,The Fly II,1989,5.1,36        ,20765,R,https://imdb.com/title/tt0097368/,Drama,Horror,Sci-Fi,Eric Stoltz,Daphne Zuniga,Lee Richardson,0,0,0,3,105,,38903179
2968,Harlem Nights,1989,6.1,16        ,19639,R,https://imdb.com/title/tt0097481/,Comedy,Crime,Drama,Eddie Murphy,Richard Pryor,Redd Foxx,0,1,2,1,116,30000000,60864870
2969,Fletch Lives,1989,6.1,40        ,19124,PG,https://imdb.com/title/tt0097366/,Comedy,Crime,Mystery,Chevy Chase,Hal Holbrook,Julianne Phillips,0,0,0,0,95,8000000,39450960
2970,Leviathan,1989,5.8,51        ,18017,R,https://imdb.com/title/tt0097737/,Adventure,Horror,Mystery,Peter Weller,Richard Crenna,Amanda Pays,0,0,0,1,98,25000000,15704614
2971,Lean on Me,1989,7.4,58        ,17541,PG-13,https://imdb.com/title/tt0097722/,Drama,,,Morgan Freeman,Beverly Todd,Robert Guillaume,0,0,4,5,108,10000000,31906454
2972,New York Stories,1989,6.4,,16571,PG,https://imdb.com/title/tt0097965/,Comedy,Drama,Romance,Woody Allen,Nick Nolte,Rosanna Arquette,0,0,0,1,124,15000000,10763469
2973,She-Devil,1989,5.6,45        ,15716,PG-13,https://imdb.com/title/tt0098309/,Comedy,,,Meryl Streep,Roseanne Barr,Ed Begley Jr.,0,1,0,0,99,,15351421
2974,Les dieux sont tombés sur la tête... la suite,1989,6.9,,15647,PG,https://imdb.com/title/tt0097443/,Comedy,,,N!xau,Lena Farugia,Hans Strydom,0,0,0,1,98,,6291444
2975,Great Balls of Fire!,1989,6.2,49        ,15051,PG-13,https://imdb.com/title/tt0097457/,Biography,Drama,Music,Dennis Quaid,Winona Ryder,John Doe,0,0,1,1,108,,13741060
2976,Who's Harry Crumb?,1989,5.9,44        ,14922,PG-13,https://imdb.com/title/tt0098645/,Comedy,Mystery,,John Candy,Jeffrey Jones,Annie Potts,0,0,0,0,94,,10982364
2977,Warlock,1989,6.2,,14499,R,https://imdb.com/title/tt0098622/,Action,Fantasy,Horror,Julian Sands,Lori Singer,Richard E. Grant,0,0,1,7,103,7000000,9094451
2978,Shocker,1989,5.5,51        ,14433,R,https://imdb.com/title/tt0098320/,Comedy,Horror,Thriller,Michael Murphy,Mitch Pileggi,John Tesh,0,0,0,1,109,5000000,16554699
2979,Blind Fury,1989,6.4,,14226,R,https://imdb.com/title/tt0096945/,Action,Comedy,Crime,Rutger Hauer,Terry O'Quinn,Brandon Call,0,0,0,0,86,10000000,2692037
2980,The Wizard,1989,6.1,23        ,13555,PG,https://imdb.com/title/tt0098663/,Adventure,Comedy,Drama,Fred Savage,Luke Edwards,Jenny Lewis,0,0,0,4,96,6000000,14278900
2981,Society,1989,6.5,,13505,R,https://imdb.com/title/tt0098354/,Comedy,Horror,,Billy Warlock,Concetta D'Agnese,Ben Slack,0,0,1,2,99,2000000,
2982,Erik the Viking,1989,6.3,,12647,PG-13,https://imdb.com/title/tt0097289/,Comedy,Adventure,Fantasy,Tim Robbins,John Cleese,Mickey Rooney,0,0,0,0,107,,1932642
2983,The Dream Team,1989,6.5,54        ,12402,PG-13,https://imdb.com/title/tt0097235/,Comedy,Crime,Thriller,Michael Keaton,Christopher Lloyd,Peter Boyle,0,0,0,0,113,15000000,28890240
2984,Valmont,1989,7.0,55        ,12196,R,https://imdb.com/title/tt0098575/,Drama,Romance,,Colin Firth,Annette Bening,Meg Tilly,0,1,3,4,137,33000000,1132112
2985,Going Overboard,1989,1.8,,12102,R,https://imdb.com/title/tt0096870/,Comedy,,,Adam Sandler,Billy Bob Thornton,Billy Zane,15,0,0,0,99,200000,
2986,Best of the Best,1989,6.5,26        ,11741,PG-13,https://imdb.com/title/tt0096913/,Action,Drama,Sport,Eric Roberts,James Earl Jones,Sally Kirkland,0,0,0,1,97,5000000,1700000
2987,Family Business,1989,5.7,,11644,R,https://imdb.com/title/tt0097328/,Crime,Drama,,Sean Connery,Dustin Hoffman,Matthew Broderick,0,0,0,0,110,,12195695
2988,Wild Orchid,1989,4.6,19        ,11040,R,https://imdb.com/title/tt0100934/,Drama,Romance,,Mickey Rourke,Jacqueline Bisset,Carré Otis,0,0,0,2,105,,11060485
2989,Little Monsters,1989,6.1,,10906,PG,https://imdb.com/title/tt0097758/,Adventure,Comedy,Family,Fred Savage,Howie Mandel,Daniel Stern,0,0,0,2,100,20,793775
2990,Pink Cadillac,1989,5.4,,10564,PG-13,https://imdb.com/title/tt0098097/,Action,Comedy,Crime,Clint Eastwood,Bernadette Peters,Timothy Carhart,0,0,0,0,122,19000000,12143484
2991,Three Fugitives,1989,6.2,40        ,10375,PG-13,https://imdb.com/title/tt0098471/,Action,Comedy,,Nick Nolte,Martin Short,Sarah Rowland Doroff,0,0,0,1,96,15000000,40586886
2992,Chances Are,1989,6.5,62        ,10315,PG,https://imdb.com/title/tt0097044/,Comedy,Fantasy,Romance,Cybill Shepherd,Robert Downey Jr.,Ryan O'Neal,0,1,1,1,108,16000000,16278590
2993,DeepStar Six,1989,5.3,34        ,9997,R,https://imdb.com/title/tt0097179/,Action,Horror,Sci-Fi,Greg Evigan,Nancy Everhard,Taurean Blacque,0,0,0,0,105,8000000,8143225
2994,Troop Beverly Hills,1989,5.8,32        ,9184,PG,https://imdb.com/title/tt0098519/,Adventure,Comedy,,Shelley Long,Craig T. Nelson,Betty Thomas,0,0,0,0,105,18000000,8508843
2995,Puppet Master,1989,5.7,,9179,R,https://imdb.com/title/tt0098143/,Fantasy,Horror,Sci-Fi,Paul Le Mat,William Hickey,Irene Miracle,0,0,0,1,90,,
2996,Next of Kin,1989,5.9,53        ,9116,R,https://imdb.com/title/tt0097967/,Action,Crime,Thriller,Patrick Swayze,Liam Neeson,Adam Baldwin,0,0,0,1,108,12000000,15942628
2997,Johnny Handsome,1989,6.2,,8612,R,https://imdb.com/title/tt0097626/,Crime,Drama,Thriller,Mickey Rourke,Ellen Barkin,Elizabeth McGovern,0,0,0,3,94,20000000,7237794
2998,The Package,1989,6.4,55        ,8345,R,https://imdb.com/title/tt0098051/,Action,Crime,Drama,Gene Hackman,Tommy Lee Jones,Joanna Cassidy,0,0,0,0,108,18000000,10647219
2999,Teen Witch,1989,6.1,46        ,7966,PG-13,https://imdb.com/title/tt0098453/,Comedy,Fantasy,Romance,Robyn Lively,Dan Gauthier,Joshua John Miller,0,0,0,2,90,,27843
3000,Loverboy,1989,6.1,36        ,7043,PG-13,https://imdb.com/title/tt0097790/,Comedy,,,Patrick Dempsey,Kate Jackson,Robert Ginty,0,0,0,0,98,,3960327
3001,Intruder,1989,6.3,,7027,R,https://imdb.com/title/tt0095379/,Horror,Thriller,,Elizabeth Cox,Renée Estevez,Dan Hicks,0,0,0,0,83,130000,
3002,Sleepaway Camp III: Teenage Wasteland,1989,5.2,,7003,R,https://imdb.com/title/tt0096119/,Comedy,Horror,,Pamela Springsteen,Tracy Griffith,Michael J. Pollard,0,0,0,0,80,,
